Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
01-01-2020 17:00,32.6,92,30.5,7.17,11.5,262,269,10.2,0.3085
01-01-2020 18:00,34.1,91,31.6,6.56,10.43,278,284,10.5,0.3105
01-01-2020 19:00,33.5,92,31.4,7.08,11.15,289,294,10,0.3164
01-01-2020 20:00,31.1,93,29.2,6.98,11.15,297,303,10.3,0.3223
01-01-2020 21:00,30.7,95,29.5,6.71,10.6,303,308,10,0.3282
01-01-2020 22:00,32.2,96,31.2,6.84,10.34,308,312,9.8,0.3341
01-01-2020 23:00,32.5,96,31.6,7.36,10.97,314,317,10.5,0.34
02-01-2020 00:00,31.7,95,30.5,7.72,11,318,320,11,0.3459
02-01-2020 01:00,30.7,94,29.2,8.04,11.52,322,324,11.5,0.3518
02-01-2020 02:00,29.4,93,27.6,8.9,12.18,327,328,12.6,0.3577
02-01-2020 03:00,26.9,91,24.7,9.6,13.23,326,327,13.9,0.3636
02-01-2020 04:00,25.8,91,23.5,8.86,12.54,323,324,13.9,0.3695
02-01-2020 05:00,26.2,91,23.8,8.22,11.43,319,320,12.7,0.3561
02-01-2020 06:00,28,89,25.3,5.81,8.42,319,323,11.9,0.3232
02-01-2020 07:00,27.9,88,24.9,5.73,8.13,313,315,8.4,0.2904
02-01-2020 08:00,27.3,89,24.6,6.24,8.51,302,304,9,0.2575
02-01-2020 09:00,27.6,90,25.1,6.4,8.85,295,297,9.3,0.2246
02-01-2020 10:00,28.5,91,26.2,5.5,8.25,289,293,9.3,0.1918
02-01-2020 11:00,29.8,90,27.2,5.71,8.57,281,287,8.2,0.1589
02-01-2020 12:00,30.3,90,27.7,5.43,8.28,276,282,8.2,0.1396
02-01-2020 13:00,31.5,91,29.2,5.35,8.02,262,266,7.8,0.1338
02-01-2020 14:00,31.6,92,29.7,6.02,8.71,259,261,8.6,0.1279
02-01-2020 15:00,32,92,29.9,5.8,8.31,268,272,8.7,0.1221
02-01-2020 16:00,31.6,92,29.6,4.8,7.44,270,276,8.4,0.1163
02-01-2020 17:00,29.8,93,28,4.6,7.16,270,277,6.9,0.1104
02-01-2020 18:00,27.7,92,25.7,4.25,7.04,300,309,7,0.1105
02-01-2020 19:00,25.4,93,23.7,3.68,5.69,292,309,5.9,0.1165
02-01-2020 20:00,23,94,21.6,2.91,3.83,286,311,4.9,0.1224
02-01-2020 21:00,22.3,95,21,2.11,1.97,275,330,3.7,0.1284
02-01-2020 22:00,26.4,93,24.6,1.96,0.95,255,288,3,0.1344
02-01-2020 23:00,28.4,93,26.6,0.58,0.32,239,162,2.6,0.1403
03-01-2020 00:00,28.6,93,26.9,0.92,1.78,131,142,1,0.1463
03-01-2020 01:00,28.7,94,27.1,2.28,3.47,119,136,3.1,0.1523
03-01-2020 02:00,27.9,96,26.9,2.64,4.19,115,130,3.9,0.1583
03-01-2020 03:00,27.4,97,26.8,2.95,3.51,66,87,4,0.1642
03-01-2020 04:00,27,96,26.1,4.22,5.59,36,44,6.2,0.1702
03-01-2020 05:00,26.4,96,25.4,4.43,6.27,28,34,6.5,0.1762
03-01-2020 06:00,26.6,92,24.7,5.38,8.34,350,354,6.6,0.1822
03-01-2020 07:00,26.5,91,24.4,6.15,9.49,338,340,8.9,0.1881
03-01-2020 08:00,26.3,91,24,6.89,9.08,332,333,9.7,0.1941
03-01-2020 09:00,26.7,90,24.3,8.32,11.92,321,323,11.6,0.2001
03-01-2020 10:00,26.3,83,21.9,8.87,12.31,320,321,13.3,0.206
03-01-2020 11:00,25.2,81,20.2,8.91,13.09,315,317,13.3,0.212
03-01-2020 12:00,24.3,79,18.7,9.06,13.22,313,315,13.6,0.2383
03-01-2020 13:00,24,79,18.4,8.51,12.46,310,312,13.1,0.285
03-01-2020 14:00,23.7,80,18.5,8.43,12.59,312,314,12.3,0.3317
03-01-2020 15:00,23.4,78,17.5,8.35,12.09,313,315,12.5,0.3783
03-01-2020 16:00,22.4,78,16.6,7.93,11.81,312,315,12.2,0.425
03-01-2020 17:00,20.8,80,15.5,6.79,10.75,313,317,11.4,0.4717
03-01-2020 18:00,19.4,81,14.5,7.04,11.31,309,314,9.7,0.4794
03-01-2020 19:00,18.9,81,14.1,7.08,11.4,306,312,10.5,0.4483
03-01-2020 20:00,18,82,13.4,6.32,10.34,305,312,10.1,0.4172
03-01-2020 21:00,16.9,82,12.5,5.78,9.3,300,310,9,0.386
03-01-2020 22:00,15.9,83,11.7,5.37,8.3,294,306,8.1,0.3549
03-01-2020 23:00,15.1,83,10.9,5.51,8.32,286,297,7.7,0.3238
04-01-2020 00:00,14.2,84,10.3,5.77,8.82,279,288,8.1,0.2926
04-01-2020 01:00,13.6,85,9.9,6.53,10.38,275,281,8.9,0.2615
04-01-2020 02:00,14.4,83,10.2,6.14,10.26,277,280,9.7,0.2303
04-01-2020 03:00,13.7,83,9.5,5.22,8.7,266,271,8.6,0.1992
04-01-2020 04:00,14.6,84,10.6,4.7,7.5,243,249,7.3,0.1681
04-01-2020 05:00,15.1,85,11.5,6.26,10.38,241,242,8.7,0.178
04-01-2020 06:00,16.1,90,13.6,5.58,9.52,234,238,9.4,0.2291
04-01-2020 07:00,17.1,87,13.8,5.42,8.85,218,223,7.9,0.2802
04-01-2020 08:00,17.1,86,13.6,5.99,9.6,208,211,8.4,0.3312
04-01-2020 09:00,18.2,83,13.9,6.61,11.24,200,204,9.4,0.3823
04-01-2020 10:00,20.2,80,15.1,7.23,11.86,194,199,10.2,0.4334
04-01-2020 11:00,20.8,79,15.4,7.78,12.61,198,202,11.2,0.4845
04-01-2020 12:00,22.3,77,16.2,8.02,13.01,203,207,11.6,0.5102
04-01-2020 13:00,23.5,77,17.2,8.42,13.24,204,208,12.2,0.5106
04-01-2020 14:00,24.3,79,18.7,8.19,12.75,204,209,12.1,0.511
04-01-2020 15:00,24.7,81,19.9,7.47,11.87,206,213,11.8,0.5115
04-01-2020 16:00,25.3,83,20.8,7.47,12.1,208,216,10.7,0.5119
04-01-2020 17:00,25.7,83,21.3,7.57,12.48,214,220,10.7,0.5123
04-01-2020 18:00,28.7,79,22.9,8.72,14.4,233,236,11.4,0.513
04-01-2020 19:00,29.7,76,23,9.17,15.03,242,245,12.9,0.5139
04-01-2020 20:00,30.6,75,23.5,9.75,15.84,249,251,14,0.5148
04-01-2020 21:00,31.5,74,24.2,9.71,15.66,258,265,14,0.5157
04-01-2020 22:00,34.7,69,25.5,10.6,17.08,284,289,15,0.5166
04-01-2020 23:00,36,69,26.8,10.83,17.36,295,301,15.5,0.5175
05-01-2020 00:00,38.2,68,28.4,12.15,18.79,293,295,16.8,0.5184
05-01-2020 01:00,38.6,69,29.1,13.71,20.14,293,294,19.5,0.5193
05-01-2020 02:00,37.5,64,26.5,14.39,20.85,289,290,20.7,0.5202
05-01-2020 03:00,35.6,65,25.1,15.33,21.9,284,285,21.7,0.5211
05-01-2020 04:00,32.2,78,26.1,16.03,22.41,294,296,22.8,0.522
05-01-2020 05:00,33.2,81,27.9,17.58,24.04,307,307,26.3,0.5223
05-01-2020 06:00,31.8,73,24.3,16.65,23.35,309,310,25.4,0.522
05-01-2020 07:00,30.2,71,21.9,16.79,23.57,309,310,24.2,0.5216
05-01-2020 08:00,29.7,75,22.6,15.71,22.16,305,307,24.2,0.5212
05-01-2020 09:00,29.2,75,22.2,15.16,21.44,301,302,22.6,0.5209
05-01-2020 10:00,29.1,73,21.5,14.51,20.46,300,301,21.9,0.5205
05-01-2020 11:00,29.4,71,21.3,13.78,19.36,299,300,21,0.5202
05-01-2020 12:00,29.7,70,21.2,12.39,17.56,298,300,19.9,0.5158
05-01-2020 13:00,29.8,72,21.7,11.6,16.46,294,296,17.9,0.5075
05-01-2020 14:00,29.8,74,22.4,10.48,15.15,291,293,16.7,0.4992
05-01-2020 15:00,29.5,76,22.7,9.25,13.71,292,293,15.1,0.4908
05-01-2020 16:00,28.5,78,22.5,8.29,12.75,293,296,13.3,0.4825
05-01-2020 17:00,26.9,79,21.1,7.62,12.11,284,288,11.9,0.4742
05-01-2020 18:00,26.1,79,20.5,7.52,12.46,274,279,10.9,0.4652
05-01-2020 19:00,26.1,77,19.9,7.82,13.01,266,272,11,0.4557
05-01-2020 20:00,26.4,74,19.4,8.45,13.91,264,268,12,0.4461
05-01-2020 21:00,26.4,73,18.9,8.84,14.31,265,268,12.7,0.4366
05-01-2020 22:00,26.2,71,18.1,8.61,14,267,270,12.7,0.427
05-01-2020 23:00,25.7,70,17.3,8.02,13.4,266,270,12.3,0.4175
06-01-2020 00:00,24.9,70,16.3,7.62,13,265,270,11.5,0.408
06-01-2020 01:00,24,69,15.3,7.21,12.31,267,272,10.9,0.3984
06-01-2020 02:00,22.7,70,14.4,7.01,12.01,267,272,10.3,0.3889
06-01-2020 03:00,22,69,13.5,6.99,11.82,261,267,10,0.3793
06-01-2020 04:00,20.9,70,12.6,7.15,12.01,250,257,10.1,0.3698
06-01-2020 05:00,20.5,69,12,7.05,11.75,252,258,10.1,0.3734
06-01-2020 06:00,19.9,72,12.2,6.43,10.53,249,256,10,0.3902
06-01-2020 07:00,18.6,73,11.3,6.53,10.53,243,250,9.2,0.407
06-01-2020 08:00,18.2,73,11,6.6,10.56,238,244,9.2,0.4238
06-01-2020 09:00,18.5,74,11.5,7.43,12.31,241,246,10.4,0.4405
06-01-2020 10:00,19.6,73,12.4,7.58,12.38,247,254,10.9,0.4573
06-01-2020 11:00,21.2,72,13.6,7.61,12.15,245,253,10.9,0.4741
06-01-2020 12:00,22.7,72,14.9,8.21,13.04,248,254,11.8,0.4864
06-01-2020 13:00,25.1,70,16.8,8.44,13.37,256,261,12.1,0.4941
06-01-2020 14:00,26.9,70,18.2,9.22,14.2,266,271,13.1,0.5018
06-01-2020 15:00,28.2,70,19.7,8.77,13.59,277,282,13.4,0.5095
06-01-2020 16:00,29.3,72,21.4,9.43,14.37,291,294,13.2,0.5172
06-01-2020 17:00,28.4,78,22.6,11.68,17.11,302,303,16.4,0.5249
06-01-2020 18:00,27.1,81,22,11.63,16.91,311,313,17.1,0.5119
06-01-2020 19:00,25.6,78,19.8,10.7,15.71,307,309,16.8,0.4781
06-01-2020 20:00,23.9,77,17.9,10.22,15.34,301,303,15.3,0.4444
06-01-2020 21:00,23.4,77,17.2,10.33,15.63,297,300,15,0.4106
06-01-2020 22:00,22.1,78,16.3,8.75,13.73,292,296,14.8,0.3769
06-01-2020 23:00,20.8,78,14.9,7.87,12.78,288,293,12.5,0.3431
07-01-2020 00:00,20,76,13.6,7.21,12.13,287,294,11.2,0.3094
07-01-2020 01:00,19.1,75,12.7,6.87,11.55,286,295,10.2,0.2756
07-01-2020 02:00,18.3,76,11.9,7.08,11.77,283,291,10,0.2419
07-01-2020 03:00,17.3,76,11,6.51,10.97,281,289,10.2,0.2081
07-01-2020 04:00,16.3,76,10,5.76,9.66,287,297,9.3,0.1744
07-01-2020 05:00,17.5,75,11,5.44,9.06,290,301,8,0.1652
07-01-2020 06:00,17.1,77,11,6.06,10.47,308,316,7.8,0.1805
07-01-2020 07:00,19.7,78,13.8,6.59,10.6,319,324,9.4,0.1959
07-01-2020 08:00,18.5,79,13.2,7.02,10.82,332,334,10.1,0.2112
07-01-2020 09:00,14.8,77,9.1,7.12,10.87,336,336,10.2,0.2266
07-01-2020 10:00,12.3,73,5.2,7.36,11.25,329,330,10.8,0.242
07-01-2020 11:00,11.5,72,4.1,7.23,10.65,319,320,10.8,0.2573
07-01-2020 12:00,11,71,3.4,7.73,10.51,320,320,11.3,0.2554
07-01-2020 13:00,11.1,70,3.4,7.57,10.4,316,317,11.3,0.2363
07-01-2020 14:00,11.3,70,3.6,7.22,10.54,313,315,11.1,0.2171
07-01-2020 15:00,10.9,72,3.7,7.02,10.54,311,313,10.6,0.1979
07-01-2020 16:00,9.9,71,2.5,6.88,10.48,311,312,10.3,0.1788
07-01-2020 17:00,8.2,72,1,6.72,10.75,316,317,9.9,0.1596
07-01-2020 18:00,5.5,74,-1,6.48,10.66,322,324,9.6,0.1459
07-01-2020 19:00,4.8,75,-1.3,6,9.89,330,332,9.3,0.1377
07-01-2020 20:00,3.4,78,-2,5.28,8.79,341,343,8.5,0.1295
07-01-2020 21:00,1.6,79,-3.4,4.42,7.73,355,355,7.5,0.1214
07-01-2020 22:00,-0.5,80,-5.3,3.5,6.31,360,3,6.2,0.1132
07-01-2020 23:00,-2.7,81,-7.1,2.83,5.07,8,15,4.8,0.105
08-01-2020 00:00,-0.5,81,-4.9,0.85,2.66,21,34,3.6,0.0968
08-01-2020 01:00,-0.7,81,-5,0.81,1.92,120,81,1.2,0.0886
08-01-2020 02:00,-4.9,83,-8.8,2.06,2.91,141,117,2.2,0.0805
08-01-2020 03:00,-4.4,83,-8.1,3.23,4.66,158,149,4.2,0.0723
08-01-2020 04:00,-4.1,84,-7.7,3.41,5.53,140,139,4.4,0.0641
08-01-2020 05:00,-2.1,84,-5.8,4.36,7.16,127,131,6.2,0.0802
08-01-2020 06:00,-1.7,85,-5.2,6.53,9.06,130,133,8.5,0.1206
08-01-2020 07:00,-0.8,85,-4.4,7.21,9.41,134,136,10.4,0.161
08-01-2020 08:00,-0.5,83,-4.4,7.67,10.05,130,133,11.2,0.2014
08-01-2020 09:00,-0.4,83,-4.4,7.73,10.4,130,133,11.4,0.2418
08-01-2020 10:00,1,82,-3.1,8.7,11.24,134,136,12.6,0.2822
08-01-2020 11:00,2.4,81,-2,9.4,12.18,135,138,13.8,0.3226
08-01-2020 12:00,3.4,80,-1.4,9.55,12.63,137,139,14,0.3567
08-01-2020 13:00,4.9,78,-0.4,9.98,13.2,138,140,14.7,0.3846
08-01-2020 14:00,6,78,0.5,10.11,13.8,135,138,14.8,0.4124
08-01-2020 15:00,7,77,1.3,9.76,14.75,135,139,14.9,0.4403
08-01-2020 16:00,7.6,74,1,10.33,14.92,137,140,15.2,0.4682
08-01-2020 17:00,7.7,73,1,10.41,15.38,139,142,15,0.4961
08-01-2020 18:00,6.7,76,0.9,9.76,14.59,142,145,15.1,0.4876
08-01-2020 19:00,8.3,76,2.3,9.24,13.94,146,149,14.1,0.4428
08-01-2020 20:00,9.2,76,3.1,8.35,13.04,146,150,13.3,0.3981
08-01-2020 21:00,10.2,75,4,7.82,12.59,145,150,12,0.3533
08-01-2020 22:00,11.2,75,4.8,7.24,11.86,145,151,11.3,0.3085
08-01-2020 23:00,12.1,75,5.6,6.77,11.32,146,152,10.3,0.2638
09-01-2020 00:00,12.4,75,5.9,5.69,10.03,149,157,9.6,0.219
09-01-2020 01:00,11.6,76,5.5,5.28,9.42,151,158,8,0.1742
09-01-2020 02:00,11.9,77,6,4.71,8.83,163,167,7.3,0.1294
09-01-2020 03:00,9.5,80,4.6,2.4,5.02,182,185,6.5,0.0847
09-01-2020 04:00,13.4,78,7.9,2.34,3.86,140,163,3,0.0399
09-01-2020 05:00,13.1,83,8.8,1.08,1.9,112,162,3,0.042
09-01-2020 06:00,12,81,7.3,0.45,1.8,297,273,1.3,0.0909
09-01-2020 07:00,9,84,5.1,1.75,3.36,294,300,2.3,0.1398
09-01-2020 08:00,8.1,84,4.3,2.51,3.96,293,315,2.8,0.1887
09-01-2020 09:00,10.8,84,7,4.66,7.71,305,317,6.3,0.2377
09-01-2020 10:00,12.2,86,8.7,6.02,10.19,312,317,8.5,0.2866
09-01-2020 11:00,14.9,85,11.2,7.14,12.32,314,318,10.3,0.3355
09-01-2020 12:00,18.1,86,14.5,8.13,13.38,315,318,11.9,0.3704
09-01-2020 13:00,18.6,85,14.8,9.48,12.74,318,318,13.7,0.3912
09-01-2020 14:00,18.2,82,13.7,10.47,13.65,314,314,15,0.4121
09-01-2020 15:00,16.7,81,11.9,10.54,13.65,314,314,15.6,0.4329
09-01-2020 16:00,15.7,82,11.1,9.05,12.45,315,315,15.3,0.4538
09-01-2020 17:00,14.7,81,10,8.42,12.25,317,318,13.1,0.4746
09-01-2020 18:00,13.1,79,7.7,7.58,11.24,324,324,12.2,0.4762
09-01-2020 19:00,11.2,78,5.8,6.8,10.48,327,327,10.9,0.4588
09-01-2020 20:00,8.9,79,3.7,6.44,10.13,324,325,9.8,0.4412
09-01-2020 21:00,7.5,78,2,6.26,9.86,321,323,9.2,0.4237
09-01-2020 22:00,6.7,76,0.8,6.11,9.66,320,324,8.9,0.4062
09-01-2020 23:00,6,76,0,6.3,9.79,317,320,8.9,0.3888
10-01-2020 00:00,5,75,-1.2,6.86,10.62,317,318,9.8,0.3712
10-01-2020 01:00,4.6,74,-2,6.98,10.56,322,323,10.2,0.3538
10-01-2020 02:00,3.7,73,-3,6.92,10.44,323,324,10,0.3362
10-01-2020 03:00,3.5,72,-3.6,7.52,10.96,324,324,10.8,0.3188
10-01-2020 04:00,2.8,69,-5,7.68,11.15,325,326,11.2,0.3012
10-01-2020 05:00,1.8,68,-6.2,7.55,11.01,325,326,11.1,0.2909
10-01-2020 06:00,0,72,-6.8,7.1,9.74,328,328,12,0.2877
10-01-2020 07:00,-1.2,73,-7.9,7.27,9.55,328,329,10.7,0.2845
10-01-2020 08:00,-2.1,70,-9.5,7.26,9.45,330,330,10.6,0.2812
10-01-2020 09:00,-2.8,68,-10.7,7.82,10.21,325,325,11.4,0.278
10-01-2020 10:00,-2.7,68,-10.8,7.96,10.18,321,322,11.6,0.2748
10-01-2020 11:00,-2.1,68,-9.9,7.72,9.86,319,320,11.9,0.2716
10-01-2020 12:00,-1.4,69,-9.1,6.94,8.58,319,319,11.5,0.2533
10-01-2020 13:00,-1.1,69,-8.8,6.52,7.94,319,319,10.4,0.22
10-01-2020 14:00,-1,70,-8.5,6.47,7.96,321,321,9.9,0.1867
10-01-2020 15:00,-1.1,70,-8.4,5.95,7.45,319,320,9.7,0.1533
10-01-2020 16:00,-1.9,73,-8.4,4.53,6.59,319,319,8.7,0.12
10-01-2020 17:00,-4.6,76,-10.3,3.48,5.78,321,323,6.5,0.0867
10-01-2020 18:00,-6.7,76,-12.3,3.05,4.93,337,342,4.7,0.0693
10-01-2020 19:00,-8.4,77,-13.6,2.1,3.77,335,349,3.9,0.068
10-01-2020 20:00,-7.3,77,-12.7,1.7,2.71,320,356,2.6,0.0666
10-01-2020 21:00,-9,77,-14.2,2.06,2.31,299,342,2.6,0.0652
10-01-2020 22:00,-6.2,75,-12,1.48,1.6,298,360,2.6,0.0639
10-01-2020 23:00,-5.3,73,-11.6,0.58,1,211,84,1.8,0.0625
11-01-2020 00:00,-10.2,76,-15.7,2.24,2.83,153,135,2.5,0.0611
11-01-2020 01:00,-12.1,78,-17,2.92,3.71,158,153,3.6,0.0598
11-01-2020 02:00,-11.9,79,-16.6,3.4,4.4,166,159,3.9,0.0584
11-01-2020 03:00,-10.2,78,-15.2,4.41,6.72,167,157,5.9,0.057
11-01-2020 04:00,-10.9,78,-16,4.1,6.6,179,166,6,0.0557
11-01-2020 05:00,-11.7,77,-16.9,3.7,5.89,182,165,5.5,0.0607
11-01-2020 06:00,-11.1,81,-15.4,3.98,6.92,152,143,5,0.0721
11-01-2020 07:00,-11.7,83,-15.4,4.36,7.36,143,137,5.7,0.0836
11-01-2020 08:00,-12.5,85,-15.7,4.74,8.51,145,140,7.2,0.095
11-01-2020 09:00,-11.8,83,-15.4,5.66,9.85,148,145,7.9,0.1064
11-01-2020 10:00,-10.7,82,-14.5,5.16,9.42,158,161,8.5,0.1179
11-01-2020 11:00,-7,75,-12.7,5.26,9.71,159,161,7.8,0.1293
11-01-2020 12:00,-5.7,75,-11.6,6.02,9.53,148,153,9,0.141
11-01-2020 13:00,-4.5,74,-10.8,5.71,8.95,147,152,9.3,0.1531
11-01-2020 14:00,-3.2,73,-9.8,5.06,7.91,142,148,8.7,0.1652
11-01-2020 15:00,-2.6,72,-9.2,5.33,8.49,130,137,7.7,0.1773
11-01-2020 16:00,-3.5,74,-9.7,6.35,9.7,123,127,9.2,0.1894
11-01-2020 17:00,-3.5,75,-9.6,6.47,9.85,122,125,9.4,0.2015
11-01-2020 18:00,-2.4,77,-7.8,6.55,10.1,121,126,9.7,0.2118
11-01-2020 19:00,-2.5,78,-7.7,5.8,9.68,122,128,9.4,0.2205
11-01-2020 20:00,-2.2,77,-7.6,5.19,8.65,124,131,8.5,0.2291
11-01-2020 21:00,-2.1,77,-7.6,5.3,8.79,122,131,7.6,0.2377
11-01-2020 22:00,-1.8,77,-7.4,5.78,9.69,127,135,8.4,0.2464
11-01-2020 23:00,-1.1,76,-7,6.36,10.22,135,140,8.9,0.255
12-01-2020 00:00,-0.4,76,-6.1,6.84,10.68,142,146,9.9,0.2636
12-01-2020 01:00,-0.7,77,-6.1,6.59,10.52,138,144,9.9,0.2723
12-01-2020 02:00,-1.3,78,-6.4,6.11,10.01,140,146,9.6,0.2809
12-01-2020 03:00,-0.9,78,-6.1,5.58,9.42,144,149,8.8,0.2895
12-01-2020 04:00,-1.6,79,-6.6,5.53,9.43,139,146,8.1,0.2982
12-01-2020 05:00,-2.1,80,-6.9,4.47,8.1,140,147,7.9,0.2873
12-01-2020 06:00,-0.2,82,-4.4,4.19,7.69,147,154,6.4,0.257
12-01-2020 07:00,0.3,81,-4.1,4.3,7.87,149,154,6.1,0.2266
12-01-2020 08:00,0.1,81,-4.3,4.58,8.23,148,154,6.4,0.1962
12-01-2020 09:00,0.1,81,-4.4,5,8.94,143,148,7.1,0.1659
12-01-2020 10:00,2,80,-2.6,4.92,8.71,142,148,7.3,0.1355
12-01-2020 11:00,3.8,79,-1.1,5.2,8.6,142,147,7.7,0.1052
12-01-2020 12:00,5.5,79,0.3,5.55,8.15,146,151,8.3,0.089
12-01-2020 13:00,7.2,77,1.6,5.15,7.2,151,155,8.4,0.0869
12-01-2020 14:00,8.3,77,2.7,5.1,6.98,145,151,7.8,0.0848
12-01-2020 15:00,9,79,3.7,4.96,7.55,138,145,7.7,0.0827
12-01-2020 16:00,8.7,80,3.8,4.17,6.78,134,143,7.3,0.0806
12-01-2020 17:00,7.1,82,2.7,3.75,6.47,132,141,5.9,0.0785
12-01-2020 18:00,5.8,84,1.9,4.03,6.52,136,144,5.6,0.0743
12-01-2020 19:00,6.8,84,3.1,4.7,8.13,142,146,6.5,0.068
12-01-2020 20:00,7.1,87,3.9,5.15,9.08,151,152,7.2,0.0616
12-01-2020 21:00,7.6,89,5.1,5.38,9.61,162,161,7.5,0.0552
12-01-2020 22:00,8.3,93,6.7,5.56,10.03,172,171,7.9,0.0489
12-01-2020 23:00,10.4,93,8.9,5.71,10.11,176,178,8.2,0.0425
13-01-2020 00:00,11.6,93,10,5.92,10.21,175,178,8.3,0.0361
13-01-2020 01:00,11.4,94,10,6.7,11.21,181,182,9.5,0.0298
13-01-2020 02:00,11.9,93,10.3,6.01,10.4,177,179,9.6,0.0234
13-01-2020 03:00,11.7,94,10.3,5.61,9.71,176,178,8.7,0.017
13-01-2020 04:00,11.6,95,10.3,4.54,8.2,166,171,8.1,0.0107
13-01-2020 05:00,11.2,95,10,4.47,8.13,153,161,6.5,0.0079
13-01-2020 06:00,12.6,96,11.6,4.89,8.6,149,157,6.6,0.0086
13-01-2020 07:00,12,98,11.5,5.64,9.54,143,150,8.3,0.0093
13-01-2020 08:00,12.7,95,11.5,5.48,9.5,142,150,8.4,0.01
13-01-2020 09:00,13.3,95,12,5.1,8.84,132,142,7.9,0.0107
13-01-2020 10:00,14.5,95,13.3,5.52,8.18,135,141,8.1,0.0114
13-01-2020 11:00,15.6,94,14.3,5.61,7.14,140,143,8.6,0.0121
13-01-2020 12:00,16.6,93,14.9,5.33,6.52,146,148,8.5,0.0197
13-01-2020 13:00,17.6,90,15.3,5.5,6.62,153,155,8.4,0.0341
13-01-2020 14:00,18.7,88,15.6,4.43,6.4,162,170,8.4,0.0485
13-01-2020 15:00,19.2,86,15.7,3.51,5.61,160,176,6.8,0.0629
13-01-2020 16:00,17.8,89,15,3.56,5.52,142,158,5.3,0.0774
13-01-2020 17:00,14.8,93,13.1,3.84,6.19,141,149,5.1,0.0918
13-01-2020 18:00,13.1,97,12.4,0.57,1.4,225,180,5.1,0.1062
13-01-2020 19:00,12.8,95,11.8,1.33,0.89,283,243,1.6,0.1206
13-01-2020 20:00,7.3,96,6.3,3.19,2.83,302,318,3.6,0.135
13-01-2020 21:00,10.4,93,8.7,4.78,7.13,323,338,6.2,0.1494
13-01-2020 22:00,12.8,91,10.7,5.75,9.26,320,327,8,0.1638
13-01-2020 23:00,14.1,89,11.4,5.78,9.07,323,326,8.5,0.1782
14-01-2020 00:00,13.1,89,10.4,7.57,10.72,318,320,10.8,0.1926
14-01-2020 01:00,10.9,85,7.3,9.06,12.11,318,318,13.1,0.2071
14-01-2020 02:00,8.9,84,5.1,9.27,12.8,313,314,13.2,0.2215
14-01-2020 03:00,7.5,82,3.2,9.6,13.5,309,310,13.9,0.2359
14-01-2020 04:00,5.3,81,0.8,9.64,13.88,311,312,13.9,0.2503
14-01-2020 05:00,2.9,80,-1.7,9.05,13.22,314,316,13.9,0.245
14-01-2020 06:00,-1.3,79,-6.2,8.77,12.8,313,315,13,0.22
14-01-2020 07:00,-3.4,79,-8.2,8.14,12.02,313,315,12.7,0.195
14-01-2020 08:00,-4.9,78,-10,7,10.82,313,317,11.7,0.17
14-01-2020 09:00,-5.8,76,-11.3,6.5,9.84,307,312,10.2,0.145
14-01-2020 10:00,-5.6,75,-11.6,7.02,9.46,306,309,10.3,0.12
14-01-2020 11:00,-4.8,74,-10.9,6.51,8.35,313,314,10.4,0.095
14-01-2020 12:00,-3.8,74,-9.9,5.64,6.98,307,308,9.9,0.0775
14-01-2020 13:00,-3,74,-9.2,4.7,5.59,297,297,8.8,0.0675
14-01-2020 14:00,-2.5,74,-8.7,4.75,5.65,338,337,7.5,0.0575
14-01-2020 15:00,-2.6,76,-8.4,4.61,5.61,356,357,7.6,0.0475
14-01-2020 16:00,-3.2,76,-8.9,3.7,4.6,360,1,7.1,0.0375
14-01-2020 17:00,-3.5,77,-8.9,4.61,5.82,4,5,6.9,0.0275
14-01-2020 18:00,-4.4,75,-10.5,4.07,5.28,25,25,7.2,0.025
14-01-2020 19:00,-4.9,76,-10.7,3.96,4.68,16,16,6.8,0.03
14-01-2020 20:00,-5.3,75,-11.2,4.35,5.28,23,25,6.9,0.035
14-01-2020 21:00,-5.5,74,-11.6,3.8,4.47,27,27,6.6,0.04
14-01-2020 22:00,-6,76,-11.6,4.72,5.74,21,23,7.2,0.045
14-01-2020 23:00,-6,77,-11.2,4.12,4.94,29,32,7.3,0.05
15-01-2020 00:00,-6,79,-10.8,4.3,5,18,20,6.6,0.055
15-01-2020 01:00,-5.8,79,-10.7,5.11,6.21,357,356,7.7,0.06
15-01-2020 02:00,-6,78,-10.9,5.3,6.51,11,11,8,0.065
15-01-2020 03:00,-5.7,79,-10.7,5.52,6.76,338,336,8.2,0.07
15-01-2020 04:00,-5.6,76,-11.2,5.68,7.01,346,346,8.3,0.075
15-01-2020 05:00,-6,75,-11.7,5.96,7.45,337,338,8.7,0.0984
15-01-2020 06:00,-7.1,76,-12.7,7.02,8.9,327,327,9.4,0.1402
15-01-2020 07:00,-8.6,75,-14.3,7.24,9.91,327,329,10.6,0.182
15-01-2020 08:00,-10.5,76,-15.9,6.9,10.32,321,324,10.5,0.2237
15-01-2020 09:00,-11.6,76,-17,7.25,10.84,321,322,10.4,0.2655
15-01-2020 10:00,-11.3,76,-16.8,8.26,11.36,322,323,11.7,0.3073
15-01-2020 11:00,-10.5,75,-16.3,9.02,11.62,324,325,13.1,0.3491
15-01-2020 12:00,-9.8,74,-15.9,9.21,11.82,328,328,13.6,0.376
15-01-2020 13:00,-9.1,73,-15.3,8.41,10.73,325,326,13.5,0.3881
