Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
24-05-2019 00:00,55.7,87,51.9,5.61,9.5,86,89,9.4,0.4902
24-05-2019 01:00,55,89,52,5.81,9.92,101,105,11,0.5341
24-05-2019 02:00,55,90,52.2,6.08,10.24,99,105,13.3,0.5779
24-05-2019 03:00,55.4,91,52.9,5.79,9.78,100,106,13.7,0.6218
24-05-2019 04:00,56,91,53.5,5.73,9.64,106,113,13.3,0.6657
24-05-2019 05:00,56.6,92,54.3,6.4,10.62,119,123,15.5,0.6627
24-05-2019 06:00,57.7,91,55,8.27,13.53,135,138,16.7,0.6128
24-05-2019 07:00,58.9,90,55.8,8.15,12.78,138,140,14.4,0.5629
24-05-2019 08:00,60.3,89,57,8.58,12.24,148,149,16,0.5131
24-05-2019 09:00,63.8,88,60.3,7.18,9.93,171,171,14.9,0.4632
24-05-2019 10:00,71.1,71,61.2,7.63,10.9,202,202,13.3,0.4133
24-05-2019 11:00,73.5,65,61.1,7.38,9.96,213,214,14.8,0.3634
24-05-2019 12:00,75.2,61,60.6,7.68,10.32,219,218,14.2,0.3536
24-05-2019 13:00,75.4,58,59.4,7.81,10.44,220,220,14.4,0.3838
24-05-2019 14:00,75.3,54,57.5,7.7,10.4,218,218,14.4,0.4141
24-05-2019 15:00,76.1,49,55.8,7.73,10.5,220,220,14.5,0.4443
24-05-2019 16:00,76.1,48,55,7.02,9.63,229,228,14.1,0.4745
24-05-2019 17:00,75.2,50,55.3,6.38,8.94,229,230,12.7,0.5048
24-05-2019 18:00,73.6,59,58.2,4.83,7.6,204,207,11.3,0.517
24-05-2019 19:00,70.5,65,58.4,4.16,7.78,204,206,8.3,0.5113
24-05-2019 20:00,66.4,73,57.7,3.33,7.72,221,221,7,0.5055
24-05-2019 21:00,63.8,80,57.5,2.86,7.13,234,236,5.5,0.4998
24-05-2019 22:00,62.5,83,57.1,3.11,7.4,225,232,4.9,0.4941
24-05-2019 23:00,62,82,56.3,3.05,7.4,221,232,5.3,0.4883
25-05-2019 00:00,61,81,55.2,2.97,7.08,213,227,5.1,0.4826
25-05-2019 01:00,60.4,81,54.5,3.98,8.28,198,208,6.2,0.4768
25-05-2019 02:00,59.8,81,54,3.99,8.63,202,207,7.4,0.4711
25-05-2019 03:00,59.1,88,55.7,3.68,8.2,223,225,6.6,0.4654
25-05-2019 04:00,58.6,90,55.8,3.92,8.46,232,231,6.5,0.4596
25-05-2019 05:00,56.8,88,53.2,3.75,8.26,261,263,7,0.433
25-05-2019 06:00,59.6,78,52.6,4.54,8.1,256,257,6.6,0.3854
25-05-2019 07:00,62.2,69,51.8,3.8,5.51,270,273,7.5,0.3378
25-05-2019 08:00,64.5,60,50.4,3.11,4.03,276,277,7.3,0.2902
25-05-2019 09:00,66.8,56,50.5,3.24,4.14,279,278,7.1,0.2427
25-05-2019 10:00,69,51,50.4,3.4,4.3,284,282,7.5,0.1951
25-05-2019 11:00,70.8,48,50.3,4.1,5.12,283,282,8.7,0.1475
25-05-2019 12:00,71.2,48,50.5,3.86,5,287,286,8.7,0.1221
25-05-2019 13:00,72.4,47,50.9,4.11,5.15,288,288,8.7,0.1188
25-05-2019 14:00,72.2,47,50.9,3.85,4.75,279,278,8.8,0.1155
25-05-2019 15:00,73.2,47,52,2.94,3.73,288,290,8,0.1122
25-05-2019 16:00,73.7,47,52.1,3,3.8,296,297,6.8,0.1088
25-05-2019 17:00,73,46,51.1,3.41,4.33,310,310,6.7,0.1055
25-05-2019 18:00,71.9,52,53.5,3.09,4.43,335,335,6.6,0.1065
25-05-2019 19:00,67.8,62,54.2,2.44,5.25,341,342,5.4,0.1117
25-05-2019 20:00,62.8,71,53.1,2.28,5.39,345,349,4,0.1169
25-05-2019 21:00,61.6,71,52.2,3.01,6.6,356,1,4.8,0.1221
25-05-2019 22:00,60.6,71,51.1,3.1,6.84,360,6,5.1,0.1273
25-05-2019 23:00,59.3,70,49.5,4.37,8.25,11,14,7,0.1326
26-05-2019 00:00,57.5,70,47.7,4.49,8.19,17,20,7.8,0.1378
26-05-2019 01:00,55.9,71,46.5,2.94,6.1,55,49,7.5,0.143
26-05-2019 02:00,54.4,73,46,3.16,6.67,55,60,5.3,0.1482
26-05-2019 03:00,53.8,73,45.2,3.47,7.16,41,49,5.6,0.1534
26-05-2019 04:00,53,73,44.6,4.02,7.91,27,35,6.6,0.1586
26-05-2019 05:00,51.7,77,44.6,3.33,7.07,41,44,6.7,0.1551
26-05-2019 06:00,54.3,75,46.5,3.97,7.07,41,44,5.6,0.1428
26-05-2019 07:00,57.8,70,47.9,3.62,5.12,51,51,7,0.1305
26-05-2019 08:00,61.3,63,48.7,2.79,3.68,69,68,7,0.1182
26-05-2019 09:00,64,57,48.7,2.61,3.21,86,86,6.5,0.106
26-05-2019 10:00,66.3,54,49,1.73,2.12,80,82,6.3,0.0937
26-05-2019 11:00,68.3,52,49.9,1.12,1.32,100,99,5.4,0.0814
26-05-2019 12:00,70.1,50,50.8,1.3,1.61,94,97,5.1,0.0691
26-05-2019 13:00,71.7,48,51.1,1,1.22,96,99,5.1,0.0568
26-05-2019 14:00,72.9,47,51.7,0.72,0.85,124,135,4.6,0.0445
26-05-2019 15:00,73.7,46,51.8,1.4,1.73,94,100,4.7,0.0322
26-05-2019 16:00,73.9,46,52.1,2.31,2.9,85,88,5.5,0.0199
26-05-2019 17:00,73.2,48,52.3,3.61,4.6,85,88,6.9,0.0076
26-05-2019 18:00,75.4,53,57.2,2.55,4.31,132,136,7,0.0077
26-05-2019 19:00,70.9,62,57.4,3.12,6.58,130,134,5,0.0202
26-05-2019 20:00,68,67,56.6,3.47,7.62,134,142,5.7,0.0327
26-05-2019 21:00,66.5,71,56.7,3.48,7.71,129,137,6.1,0.0452
26-05-2019 22:00,65,75,57,3.64,7.78,127,133,5.9,0.0576
26-05-2019 23:00,65.4,76,57.6,4.67,8.99,133,137,7.8,0.0701
27-05-2019 00:00,65.2,79,58.5,4.53,8.16,158,161,7.8,0.0826
27-05-2019 01:00,63.3,91,60.6,5.33,9.26,150,155,9.3,0.0951
27-05-2019 02:00,62.9,94,61.1,6.36,10.72,106,112,10.7,0.1076
27-05-2019 03:00,62.8,95,61.3,3.88,6.99,145,146,10.8,0.12
27-05-2019 04:00,62.8,95,61.4,4.55,8.01,130,139,10,0.1325
27-05-2019 05:00,63.1,96,61.9,4.25,7.4,120,128,10.6,0.1822
27-05-2019 06:00,65.8,90,62.6,5.78,9.7,127,132,11.7,0.2692
27-05-2019 07:00,65.2,93,63.2,7.16,11.53,131,135,15.3,0.3561
27-05-2019 08:00,65.7,93,63.7,9.1,14.04,168,169,17.3,0.4431
27-05-2019 09:00,65.8,84,60.7,10.47,15.69,197,198,16.8,0.53
27-05-2019 10:00,64.6,81,58.6,9.05,13.47,203,204,18,0.617
27-05-2019 11:00,69,72,59.5,10.99,15.85,221,222,19.2,0.7039
27-05-2019 12:00,68.9,78,61.6,7.33,10.66,244,247,19.3,0.7285
27-05-2019 13:00,74.7,62,60.9,11.21,15.36,262,262,20.5,0.6909
27-05-2019 14:00,72.5,64,59.6,9.83,13.44,282,283,20.2,0.6532
27-05-2019 15:00,70.8,65,58.3,9.71,13.1,295,296,18,0.6155
27-05-2019 16:00,67.8,69,57.3,8.63,11.74,314,314,17.6,0.5779
27-05-2019 17:00,66.5,69,55.8,7.89,10.74,330,331,15.7,0.5402
27-05-2019 18:00,62.8,72,53.5,5.53,7.44,354,354,14.2,0.5141
27-05-2019 19:00,59.4,78,52.3,4.92,7.12,355,356,10.3,0.4995
27-05-2019 20:00,57.8,79,51.5,4.2,7.2,348,350,8.6,0.4849
27-05-2019 21:00,57,78,50.3,5.04,7.93,353,355,8.5,0.4703
27-05-2019 22:00,55,83,49.8,5.7,9.3,360,1,9.4,0.4557
27-05-2019 23:00,54,85,49.5,6.14,10.02,12,14,10.7,0.4411
28-05-2019 00:00,53.5,85,49.2,5.29,8.98,15,17,10.5,0.4265
28-05-2019 01:00,53.9,85,49.5,5.39,8.61,31,31,9.5,0.4119
28-05-2019 02:00,53.9,86,49.7,4.74,7.53,28,30,9.2,0.3973
28-05-2019 03:00,53.6,86,49.6,4.25,6.4,27,29,8.3,0.3827
28-05-2019 04:00,52.4,89,49.2,4.36,7.03,37,40,7.5,0.3681
28-05-2019 05:00,51.2,91,48.7,4.07,6.94,25,28,7.5,0.335
28-05-2019 06:00,54.1,95,52.8,3.97,6.26,49,51,8.8,0.2834
28-05-2019 07:00,54.8,91,52.3,4.88,7.14,43,44,8.5,0.2319
28-05-2019 08:00,54.8,90,52,5.86,8.44,53,54,9.9,0.1804
28-05-2019 09:00,57.2,82,51.8,7.46,10.25,72,73,14.2,0.1288
28-05-2019 10:00,60.4,76,52.8,6.41,8.43,79,80,13.6,0.0773
28-05-2019 11:00,62.2,73,53.5,5.87,7.67,81,83,12.5,0.0258
28-05-2019 12:00,64.8,69,54.6,5.85,7.6,73,74,11.3,0.065
28-05-2019 13:00,67,66,55.2,5.82,7.54,74,75,11.8,0.1951
28-05-2019 14:00,67.2,66,55.3,5.44,6.96,73,74,11.4,0.3252
28-05-2019 15:00,64.9,70,54.8,6.02,8.08,69,68,10.9,0.4553
28-05-2019 16:00,64.9,70,55,5.97,8.22,76,77,11.1,0.5854
28-05-2019 17:00,64,76,56.2,4.9,7.18,70,71,10.6,0.7155
28-05-2019 18:00,62.2,73,53.6,4.25,6.72,41,43,9.3,0.7604
28-05-2019 19:00,60,82,54.4,5.03,7.92,41,44,8.2,0.7201
28-05-2019 20:00,58.5,86,54.3,5.24,8.56,42,47,8.8,0.6798
28-05-2019 21:00,58.3,87,54.3,5.54,8.98,39,44,9.2,0.6395
28-05-2019 22:00,57.7,87,54,5.87,9.48,46,47,9.9,0.5993
28-05-2019 23:00,56.6,89,53.4,5.14,8.74,53,57,10,0.559
29-05-2019 00:00,56.8,88,53.2,5.3,8.58,46,49,9.1,0.5187
29-05-2019 01:00,56.3,89,53.2,4.88,7.86,44,48,9.1,0.4785
29-05-2019 02:00,55.5,93,53.6,4.83,8.08,50,54,8.2,0.4382
29-05-2019 03:00,55.5,94,53.8,4.83,8.03,56,59,8.4,0.3979
29-05-2019 04:00,55.5,95,54.1,4.18,7.1,48,55,8.2,0.3576
29-05-2019 05:00,55.7,95,54.3,4.1,6.94,34,43,7.1,0.3262
29-05-2019 06:00,56.8,95,55.4,3.2,5.8,76,90,8.8,0.3035
29-05-2019 07:00,59.1,93,56.9,3.37,4.34,102,105,6.3,0.2809
29-05-2019 08:00,62.4,87,58.6,2.56,3.19,121,122,6.3,0.2582
29-05-2019 09:00,64.3,85,59.5,2.1,2.72,93,96,5.4,0.2356
29-05-2019 10:00,65.7,81,59.8,2.91,3.6,86,88,6.4,0.213
29-05-2019 11:00,64.3,85,59.6,4.12,5.53,76,77,7.8,0.1903
29-05-2019 12:00,66.1,83,60.8,5.49,7.2,80,80,10.5,0.1984
29-05-2019 13:00,66.7,79,60.1,5.2,6.8,91,92,10.4,0.2373
29-05-2019 14:00,68.5,77,60.9,5.28,6.8,115,114,10.5,0.2762
29-05-2019 15:00,68.4,76,60.5,3.81,4.94,150,148,10.1,0.3151
29-05-2019 16:00,67.6,77,60,3.31,4.34,155,154,8.8,0.354
29-05-2019 17:00,65.1,80,58.6,1.41,1.87,188,196,9,0.3929
29-05-2019 18:00,67,71,57.1,0.98,1.26,294,288,3.5,0.3965
29-05-2019 19:00,65.4,80,58.9,0.45,1.14,207,218,2.1,0.3648
29-05-2019 20:00,60.3,91,57.6,2.16,4.24,283,285,3.5,0.3331
29-05-2019 21:00,58.8,95,57.5,1.65,3.6,346,360,3.7,0.3014
29-05-2019 22:00,58.2,97,57.5,0.67,1.62,153,68,2.7,0.2697
29-05-2019 23:00,55.1,100,55.1,1.28,2.27,309,311,2,0.238
30-05-2019 00:00,55.9,99,55.8,1.08,2.81,338,4,2.9,0.2063
30-05-2019 01:00,55.7,99,55.3,1.57,2.9,333,360,2.4,0.1746
30-05-2019 02:00,55.8,98,55.2,2.82,4.88,333,345,4.6,0.1429
30-05-2019 03:00,55,98,54.3,3.1,5.97,339,346,5.2,0.1112
30-05-2019 04:00,54,98,53.4,1.5,4.18,4,11,5.2,0.0795
30-05-2019 05:00,53.5,98,53.1,1.4,3.49,356,13,2.3,0.0645
30-05-2019 06:00,57.9,97,56.9,2.21,2.84,5,10,4.4,0.0663
30-05-2019 07:00,59.1,93,56.9,2.86,3.58,25,27,5.3,0.0681
30-05-2019 08:00,60.6,90,57.7,2.98,3.7,40,38,5.8,0.0699
30-05-2019 09:00,63.5,83,58.2,2.88,3.61,34,34,6.2,0.0717
30-05-2019 10:00,66.3,75,58,4.17,5.28,30,29,8.3,0.0735
30-05-2019 11:00,68.3,73,59.4,4.42,5.7,38,38,11,0.0753
30-05-2019 12:00,70.1,72,60.8,3.72,4.66,36,35,10.9,0.0761
30-05-2019 13:00,72.6,68,61.3,3.08,3.88,36,35,10.5,0.0758
30-05-2019 14:00,74.1,62,60.1,3.4,4.29,28,28,9.8,0.0756
30-05-2019 15:00,74,57,57.7,3.58,4.56,27,26,9.5,0.0753
30-05-2019 16:00,74.9,48,54,3.18,4.16,24,24,8.6,0.075
30-05-2019 17:00,75.3,46,53.1,3.07,4.14,19,20,7.6,0.0748
30-05-2019 18:00,74.8,52,56,1.57,2.82,27,27,5.8,0.0827
30-05-2019 19:00,72.1,62,58.4,1.41,1.93,8,21,2.7,0.099
30-05-2019 20:00,71.2,58,55.6,0.41,0.81,284,7,1.6,0.1152
30-05-2019 21:00,61.5,81,55.7,2.2,1.75,231,239,2.5,0.1315
30-05-2019 22:00,60,85,55.5,2.14,3.13,233,253,3,0.1477
30-05-2019 23:00,58.7,86,54.7,1.77,3.41,227,265,3,0.1639
31-05-2019 00:00,57.7,87,53.9,2.1,4.92,245,265,3.3,0.1802
31-05-2019 01:00,57.7,82,52.1,2.51,6.12,247,259,3.7,0.1964
31-05-2019 02:00,58.5,75,50.5,2.86,7.14,258,264,4.5,0.2127
31-05-2019 03:00,58.5,76,50.8,2.93,7.3,262,268,4.7,0.2289
31-05-2019 04:00,58.3,78,51.6,2.98,7.41,256,267,4.9,0.2451
31-05-2019 05:00,58.5,79,51.8,3.26,7.61,259,268,5.1,0.2513
31-05-2019 06:00,62.3,73,53.5,4.32,8.04,257,264,6.1,0.2475
31-05-2019 07:00,65.8,70,55.9,4.16,7.22,260,266,7.4,0.2437
31-05-2019 08:00,69.9,66,57.8,4.23,5.91,263,266,8,0.2398
31-05-2019 09:00,73.9,60,59.2,4.12,5.51,264,267,8.2,0.236
31-05-2019 10:00,77.5,54,59.8,4.1,5.4,267,269,8.4,0.2321
31-05-2019 11:00,80.5,50,60.3,4.1,5.3,270,272,8.5,0.2283
31-05-2019 12:00,82.6,47,60.4,3.81,4.92,273,275,8.5,0.2161
31-05-2019 13:00,83.9,44,59.8,3.71,4.71,273,274,8,0.1957
31-05-2019 14:00,83.5,44,59,4,5.1,269,268,8.3,0.1752
31-05-2019 15:00,81.8,47,59.5,2.91,3.91,254,257,8.2,0.1547
31-05-2019 16:00,80.2,49,59.3,4.04,5.24,312,312,6.8,0.1342
31-05-2019 17:00,74.1,61,59.7,5.03,7.88,249,255,8.9,0.1137
31-05-2019 18:00,77.1,62,63,3.28,6.6,258,270,8.9,0.1042
31-05-2019 19:00,73.8,68,62.4,1.78,3.82,232,264,5.5,0.1056
31-05-2019 20:00,70.2,75,61.9,3.06,6.91,232,236,4.8,0.1071
31-05-2019 21:00,68.8,78,61.7,2.76,6.45,224,229,5,0.1085
31-05-2019 22:00,69.1,71,59.4,4.18,8.7,222,226,6.7,0.1099
31-05-2019 23:00,67,72,57.6,3.82,8.31,225,230,6.9,0.1114
01-06-2019 00:00,64.8,77,57.3,3.78,8.24,233,237,6.3,0.1128
01-06-2019 01:00,64,77,56.8,4.19,8.91,237,241,6.7,0.1142
01-06-2019 02:00,63.5,76,55.8,4.27,9.04,237,242,7.2,0.1157
01-06-2019 03:00,63,75,55,4.43,8.93,245,248,7.4,0.1171
01-06-2019 04:00,62,76,54.5,4.27,8.71,254,257,7.3,0.1185
01-06-2019 05:00,61.7,75,53.8,3.95,8.2,261,269,7.2,0.1325
01-06-2019 06:00,64,74,55.4,4.38,7.6,297,305,8.7,0.159
01-06-2019 07:00,65.8,77,58.5,2.92,5.22,292,302,8.2,0.1855
01-06-2019 08:00,68.4,71,58.5,2.83,3.77,278,281,6.1,0.2121
01-06-2019 09:00,70.7,67,59,4.03,5.19,293,295,8.1,0.2386
01-06-2019 10:00,72.1,60,57.6,5.7,7.4,308,308,10.8,0.2651
01-06-2019 11:00,71.1,66,59,5.89,7.75,320,321,11.3,0.2916
01-06-2019 12:00,73.3,58,57.6,5.92,7.62,330,330,12.9,0.3089
01-06-2019 13:00,74.8,52,56.1,6.13,8.01,334,334,12.3,0.3171
01-06-2019 14:00,74.8,51,55.6,6.22,8.14,334,334,12.2,0.3252
01-06-2019 15:00,74.1,51,55,6.04,7.96,333,333,12,0.3334
01-06-2019 16:00,73.1,52,54.2,6.41,8.47,337,337,11.9,0.3415
01-06-2019 17:00,72,50,52.2,6.37,8.75,338,338,11.8,0.3497
01-06-2019 18:00,70.5,51,51.6,5.6,8.29,341,342,11.6,0.349
01-06-2019 19:00,67.4,55,50.5,4.59,7.91,340,342,9.8,0.3396
01-06-2019 20:00,63.9,59,49.3,3.4,7.26,332,337,7.8,0.3302
01-06-2019 21:00,63.3,57,47.8,4.59,8.5,349,351,7.6,0.3207
01-06-2019 22:00,61.2,57,45.6,4.81,8.91,356,358,8.4,0.3113
01-06-2019 23:00,58.6,58,43.7,4.02,8.11,354,358,8.1,0.3019
02-06-2019 00:00,56,61,42.6,3.07,7.02,341,349,6.8,0.2924
02-06-2019 01:00,54,64,42,3.09,6.96,335,344,5.1,0.283
02-06-2019 02:00,53.2,65,41.7,3.13,7.17,343,352,5.4,0.2736
02-06-2019 03:00,52,68,41.7,2.67,6.31,347,3,5.2,0.2641
02-06-2019 04:00,50.4,73,42,2.06,5.06,346,9,4.4,0.2547
02-06-2019 05:00,49.6,76,42.3,2.04,4.98,349,10,3.3,0.253
02-06-2019 06:00,54,69,44.2,2.21,3.99,355,22,4.2,0.2589
02-06-2019 07:00,58.2,63,45.6,1.6,2.72,4,17,3.8,0.2648
02-06-2019 08:00,62.2,55,45.8,1.49,1.88,20,25,4.4,0.2708
02-06-2019 09:00,65.6,48,45.4,0.54,0.67,22,27,4.3,0.2767
02-06-2019 10:00,68.1,42,44.1,0.6,0.81,360,7,3.8,0.2826
02-06-2019 11:00,69.9,40,44.3,0.32,0.3,342,360,3.9,0.2886
02-06-2019 12:00,71.4,39,45.1,0.36,0.36,236,236,3.6,0.2945
02-06-2019 13:00,72.4,39,46,0.71,0.85,225,225,4.1,0.3004
02-06-2019 14:00,73.1,39,46.9,1.2,1.42,228,231,4.6,0.3064
02-06-2019 15:00,73.6,40,47.5,1.56,1.77,225,227,4.8,0.3123
02-06-2019 16:00,73.6,40,47.8,1.06,1.27,221,225,4.8,0.3182
02-06-2019 17:00,73.1,41,48,0.89,1.12,207,207,3.9,0.3242
02-06-2019 18:00,74.1,41,48.7,0.92,1.22,193,189,3.1,0.3301
02-06-2019 19:00,69.7,68,58.5,1.65,2.47,194,194,2.3,0.336
02-06-2019 20:00,63.9,68,53,2.28,4.21,195,198,3.2,0.342
02-06-2019 21:00,62.6,66,51.1,2.21,5.09,198,200,3.3,0.3479
02-06-2019 22:00,62.1,62,49.1,2.56,6.07,201,200,4,0.3538
02-06-2019 23:00,60.4,66,49,2.57,6.42,193,198,4.1,0.3597
03-06-2019 00:00,60.1,64,47.7,3.23,7.58,202,203,5.1,0.3657
03-06-2019 01:00,59.1,66,47.9,2.95,7.29,204,209,5.3,0.3716
03-06-2019 02:00,57.4,73,48.7,2.33,6.32,211,215,4.7,0.3775
03-06-2019 03:00,56.6,76,48.9,2.51,6.3,209,213,3.7,0.3835
03-06-2019 04:00,56.6,75,48.8,2.73,6.86,204,211,4.6,0.3894
03-06-2019 05:00,56.9,75,49.1,2.7,6.55,180,192,4.4,0.3946
03-06-2019 06:00,60.3,70,50.5,3.71,7.3,185,189,6.3,0.3989
03-06-2019 07:00,63.7,66,52.2,3.4,5.93,180,186,6.3,0.4033
03-06-2019 08:00,65.3,64,52.9,4.24,6.07,195,197,7.7,0.4077
03-06-2019 09:00,66.7,63,53.5,4,5.61,181,184,7.7,0.4121
03-06-2019 10:00,68.3,60,54,4.7,6.4,180,182,8.8,0.4164
03-06-2019 11:00,69.5,59,54.4,5.4,7.21,182,183,10.1,0.4208
03-06-2019 12:00,68.2,62,54.9,6.17,8.49,172,172,11.2,0.4289
03-06-2019 13:00,68.1,67,56.6,5.61,7.71,183,182,11.3,0.4407
03-06-2019 14:00,66.9,71,57.4,5.9,8.24,191,190,10.3,0.4525
03-06-2019 15:00,68.3,67,57,5.51,7.72,176,176,10.7,0.4643
03-06-2019 16:00,70.2,60,55.9,6.21,8.41,177,178,11.2,0.4762
03-06-2019 17:00,68.4,68,57.6,3.9,5.5,180,179,13.1,0.488
03-06-2019 18:00,69.3,67,57.7,4.2,6.51,168,169,9.7,0.498
03-06-2019 19:00,67.3,72,57.8,3.86,6.8,159,163,7.2,0.5062
03-06-2019 20:00,65,76,57.1,4.83,8.35,156,161,7.9,0.5144
03-06-2019 21:00,63.5,78,56.6,4.88,8.75,154,158,8.3,0.5227
03-06-2019 22:00,62.5,80,56.2,4.74,8.39,155,158,8.2,0.5309
03-06-2019 23:00,61.4,86,57.3,4.83,8.71,153,158,8.3,0.5391
04-06-2019 00:00,61.2,88,57.5,4.75,8.64,150,156,8.4,0.5474
04-06-2019 01:00,61,88,57.5,4.52,8.54,155,162,7.9,0.5556
04-06-2019 02:00,60.9,90,57.8,4.38,8.23,153,159,7.6,0.5638
04-06-2019 03:00,60.5,90,57.5,4.08,8.03,169,175,7.2,0.572
04-06-2019 04:00,61.1,91,58.5,4.4,8.54,177,185,7.5,0.5803
04-06-2019 05:00,62,94,60.2,3.11,6.54,176,186,7.3,0.5585
04-06-2019 06:00,64.4,95,62.9,4.01,7.35,184,192,5.5,0.5066
04-06-2019 07:00,68.1,93,65.8,3.22,5.3,173,182,7.2,0.4548
04-06-2019 08:00,72.1,85,67.3,3.6,4.8,180,181,7.1,0.403
04-06-2019 09:00,75.4,76,67.5,4.24,5.54,195,197,8.5,0.3512
04-06-2019 10:00,78,68,66.7,5.32,7.07,208,209,10.1,0.2994
04-06-2019 11:00,80,65,67.4,4.72,6.06,216,218,10.7,0.2475
04-06-2019 12:00,81.7,64,68.4,4.44,5.66,211,212,9.4,0.2337
04-06-2019 13:00,80.8,63,67.2,5.2,6.76,218,218,10.6,0.2579
04-06-2019 14:00,77.4,73,68.1,5.86,7.92,207,208,10.6,0.2821
04-06-2019 15:00,77.4,70,66.7,4.48,6.04,209,209,10.5,0.3064
04-06-2019 16:00,76.8,75,68.2,5,6.84,200,201,9.1,0.3306
04-06-2019 17:00,78.2,68,66.7,4.9,6.56,200,201,9.9,0.3548
04-06-2019 18:00,80.3,75,71.9,4.27,6.69,213,215,9.1,0.3585
04-06-2019 19:00,77.3,75,68.6,3.96,7.08,223,228,8.2,0.3418
04-06-2019 20:00,73.7,78,66.3,3.58,7.38,203,216,6.8,0.3251
04-06-2019 21:00,71.4,82,65.6,2.8,6.59,215,221,5.9,0.3084
04-06-2019 22:00,69.2,87,65.3,4.13,6.55,7,7,6.5,0.2917
04-06-2019 23:00,67.8,93,65.8,3.68,4.82,137,132,9.8,0.275
05-06-2019 00:00,66.5,95,65,1.82,4.1,99,137,6.5,0.2583
05-06-2019 01:00,66.5,96,65.3,4.36,8.03,148,149,7.2,0.2416
05-06-2019 02:00,66.6,96,65.4,3.31,7.23,185,186,7.5,0.2249
05-06-2019 03:00,65.9,96,64.8,2.51,6.08,203,205,5.5,0.2082
05-06-2019 04:00,64.3,98,63.6,2.12,4.83,278,264,4,0.1915
05-06-2019 05:00,63.4,98,62.9,2.48,5.48,310,308,3.9,0.1719
05-06-2019 06:00,65.8,92,63.4,2.42,4.38,294,315,5.3,0.1494
05-06-2019 07:00,69.6,85,64.8,2.19,3.74,294,304,4.7,0.127
05-06-2019 08:00,73.5,74,64.8,2.08,2.8,325,325,4.9,0.1045
05-06-2019 09:00,77.1,65,64.6,3.16,4.04,11,9,6.6,0.082
05-06-2019 10:00,79.4,59,63.7,3.79,4.84,18,18,7.7,0.0596
05-06-2019 11:00,81,54,62.8,4.27,5.54,21,20,8.8,0.0371
05-06-2019 12:00,81.9,55,64,3.74,4.74,34,35,8.8,0.0248
05-06-2019 13:00,82.6,54,64.3,3.04,3.75,44,44,8,0.0227
05-06-2019 14:00,83,52,63.8,2.33,2.83,47,48,7,0.0207
05-06-2019 15:00,83.2,51,63.2,1.84,2.12,45,45,5.8,0.0186
05-06-2019 16:00,83.1,50,62.7,1.48,1.79,28,27,4.9,0.0165
05-06-2019 17:00,82.6,51,62.5,1.57,1.88,27,25,4.1,0.0144
05-06-2019 18:00,82.6,58,66.4,2.47,4.83,32,34,3.6,0.0151
05-06-2019 19:00,78.7,65,66,3.48,6.94,39,41,5.7,0.0186
05-06-2019 20:00,75.3,69,64.5,3.61,7.64,42,45,5.9,0.0221
05-06-2019 21:00,72.7,73,63.5,3.26,7.07,50,57,5.9,0.0255
05-06-2019 22:00,70.4,78,63.1,2.8,6.46,55,68,5.3,0.029
05-06-2019 23:00,68.3,83,63,2.5,5.83,53,68,4.6,0.0325
06-06-2019 00:00,66.5,87,62.6,2.02,5.26,57,76,4.1,0.036
06-06-2019 01:00,65.7,89,62.2,2.48,5.28,40,61,4,0.0395
06-06-2019 02:00,65.2,89,61.8,2.66,5.64,34,53,4.3,0.0429
06-06-2019 03:00,64.2,91,61.6,2.5,5.88,37,48,4.6,0.0464
06-06-2019 04:00,63.5,92,61.2,2.48,5.81,40,49,4.1,0.0499
06-06-2019 05:00,63.2,92,60.8,3.16,6.44,35,47,5,0.0497
06-06-2019 06:00,66.4,87,62.2,3.06,5.46,52,62,5.9,0.0457
06-06-2019 07:00,70.2,80,63.8,2.44,3.76,55,61,5.3,0.0418
06-06-2019 08:00,73.8,74,65,2.1,2.73,65,66,5.1,0.0379
06-06-2019 09:00,77.1,67,65.5,2.06,2.55,76,79,5.3,0.0339
06-06-2019 10:00,79.6,60,64.5,2.11,2.61,95,94,5.7,0.03
06-06-2019 11:00,81.4,55,63.6,2.02,2.44,70,71,5.6,0.0261
06-06-2019 12:00,82.7,50,62.4,1.97,2.42,60,60,5.6,0.0221
06-06-2019 13:00,83.7,47,61.4,2.02,2.39,57,57,5.5,0.0182
06-06-2019 14:00,84.1,46,60.9,1.93,2.25,69,69,5.5,0.0143
06-06-2019 15:00,84.2,45,60.5,1.96,2.35,75,78,5.2,0.0103
06-06-2019 16:00,83.8,46,60.5,2.2,2.7,90,90,5,0.0064
06-06-2019 17:00,83.3,47,60.7,2.28,2.89,105,104,4.9,0.0025
06-06-2019 18:00,80.3,67,68.5,1.91,3.91,174,167,4.7,0.0101
06-06-2019 19:00,78.7,74,69.5,1.41,3.47,135,134,3.4,0.0294
06-06-2019 20:00,73.7,77,65.9,2.05,4.12,133,141,3,0.0487
06-06-2019 21:00,71.4,88,67.6,1.89,4.55,148,161,3.1,0.068
06-06-2019 22:00,70.2,91,67.4,1.91,4.83,137,146,2.9,0.0872
06-06-2019 23:00,69.3,89,66.1,2.06,5.28,141,151,3.2,0.1065
07-06-2019 00:00,68.2,90,65,2.14,5.37,143,156,3.3,0.1258
