Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
20-03-2020 21:00,25,65,15,5.73,8.88,344,346,11.7,0.8307
20-03-2020 22:00,24.9,67,15.3,5.68,8.88,346,348,11.6,0.8036
20-03-2020 23:00,25,66,15.2,5.43,8.52,347,351,11.6,0.7766
21-03-2020 00:00,25,63,14.2,5.12,8.01,354,357,11,0.7495
21-03-2020 01:00,24.4,61,12.9,4.9,7.61,1,3,10.5,0.7225
21-03-2020 02:00,23.6,61,12,4.91,7.62,4,4,10.1,0.6954
21-03-2020 03:00,22.9,59,10.8,4.23,6.56,7,8,10.1,0.6684
21-03-2020 04:00,22.2,60,10.3,3.95,5.98,9,10,8.7,0.6413
21-03-2020 05:00,21.7,59,9.6,3.85,5.82,9,12,8.2,0.6007
21-03-2020 06:00,21.7,64,11.4,3.75,5.49,9,10,8,0.5464
21-03-2020 07:00,22.2,61,10.8,3.74,5.32,16,16,8.3,0.4921
21-03-2020 08:00,23.3,59,11.1,3.7,5.22,19,20,8.5,0.4378
21-03-2020 09:00,24.3,58,11.5,3.68,4.98,22,22,8.7,0.3835
21-03-2020 10:00,25.7,55,11.8,3.42,4.72,21,21,8.7,0.3292
21-03-2020 11:00,26.9,54,12.5,3.31,4.48,25,24,8.7,0.275
21-03-2020 12:00,28.1,52,12.7,3.04,4.16,27,24,8.6,0.2475
21-03-2020 13:00,29.1,50,12.5,3.22,4.3,26,25,8.5,0.2468
21-03-2020 14:00,28.6,50,12.3,3.67,4.92,26,24,9.1,0.2461
21-03-2020 15:00,27.4,52,12.1,3.62,4.98,24,22,9.2,0.2454
21-03-2020 16:00,25.3,56,11.7,3.4,4.79,28,26,8.7,0.2448
21-03-2020 17:00,24,60,12.3,2.92,4.34,31,29,7.8,0.2441
21-03-2020 18:00,20.4,73,13.2,2.06,3.76,29,25,6.3,0.2344
21-03-2020 19:00,19.4,79,14,2.4,4.27,17,21,4.1,0.2157
21-03-2020 20:00,18.6,83,14.3,1.94,3.69,348,13,4.1,0.197
21-03-2020 21:00,18.6,85,14.7,1.92,3.79,351,18,3.3,0.1783
21-03-2020 22:00,18.7,86,15.1,1.79,3.48,333,18,3.3,0.1596
21-03-2020 23:00,19.1,86,15.5,1.82,3.61,351,34,3.1,0.1409
22-03-2020 00:00,19.7,85,16,1.99,4.12,18,51,3.1,0.1222
22-03-2020 01:00,20.4,84,16.2,1.97,4.13,30,58,2.9,0.1036
22-03-2020 02:00,20.6,82,16.1,2.2,4.61,51,66,3.3,0.0849
22-03-2020 03:00,20.8,81,15.9,2.34,4.74,50,65,3.5,0.0662
22-03-2020 04:00,20.8,75,14.2,2.27,4.72,49,69,3.6,0.0475
22-03-2020 05:00,20.9,70,12.6,2.44,5.04,55,76,3.9,0.0728
22-03-2020 06:00,22.2,74,15.1,3.08,6,77,89,4.7,0.1421
22-03-2020 07:00,26.4,66,16.4,3.26,4.85,101,104,6.8,0.2115
22-03-2020 08:00,29.4,58,16.6,3.58,5.06,117,120,8.4,0.2808
22-03-2020 09:00,32.3,50,15.7,4.1,5.66,135,136,9.7,0.3501
22-03-2020 10:00,34.8,42,13.8,4.17,5.73,134,136,10.1,0.4194
22-03-2020 11:00,35.9,35,10.9,4.61,6.3,131,133,11,0.4888
22-03-2020 12:00,36.9,31,9.1,4.34,5.89,128,130,11.1,0.4944
22-03-2020 13:00,37.8,29,8.6,3.84,5.33,129,130,10.6,0.4363
22-03-2020 14:00,36.7,32,9.3,3.78,5.33,127,130,9.7,0.3783
22-03-2020 15:00,37.4,31,9.6,3.8,5.36,125,127,8.9,0.3202
22-03-2020 16:00,36.6,33,10,3.35,5.01,117,116,8.6,0.2621
22-03-2020 17:00,33.2,43,13,3.14,5.54,99,97,7.3,0.204
22-03-2020 18:00,29.5,71,21.3,3.35,6.02,80,79,6.4,0.1737
22-03-2020 19:00,29.3,77,23.1,2.75,5.61,80,87,6.2,0.171
22-03-2020 20:00,29.5,78,23.5,2.2,4.92,90,103,5.2,0.1683
22-03-2020 21:00,30.3,75,23.1,2.88,6.1,124,131,5.1,0.1656
22-03-2020 22:00,30.4,72,22.3,3.11,6.16,132,138,6.4,0.1629
22-03-2020 23:00,29.5,79,23.7,2.97,5.45,123,133,6,0.1602
23-03-2020 00:00,29,83,24.6,2.53,4.69,108,124,5.2,0.1575
23-03-2020 01:00,28.8,86,25,2.21,4.3,108,126,4.5,0.1548
23-03-2020 02:00,28.7,88,25.8,1.9,3.58,93,120,4.1,0.1521
23-03-2020 03:00,28.7,92,26.6,1.57,2.75,63,100,3.6,0.1494
23-03-2020 04:00,29,92,27,1.84,2.94,61,72,3.6,0.1467
23-03-2020 05:00,29.4,93,27.5,2.28,3.08,52,54,4.5,0.1441
23-03-2020 06:00,29.4,93,27.6,2.25,3.11,32,33,4.6,0.1414
23-03-2020 07:00,30.1,92,28,1.78,2.5,38,37,4.4,0.1387
23-03-2020 08:00,31.4,88,28.2,1.8,2.6,19,23,4.4,0.136
23-03-2020 09:00,33,82,28.3,1.94,2.57,12,13,4.8,0.1333
23-03-2020 10:00,35.2,77,28.6,1.81,2.51,354,355,5.1,0.1306
23-03-2020 11:00,39.3,67,29.3,1.9,2.47,342,346,5.9,0.1279
23-03-2020 12:00,41.2,63,29.7,1.79,2.38,333,338,5.8,0.1255
23-03-2020 13:00,42.9,60,29.9,2.34,3,320,323,6.3,0.1234
23-03-2020 14:00,42.8,60,29.9,2.11,2.73,329,332,6.3,0.1213
23-03-2020 15:00,42.7,62,30.5,2.48,3.41,317,320,6.2,0.1192
23-03-2020 16:00,41.6,63,30,1.36,1.88,287,295,6.2,0.1171
23-03-2020 17:00,40.1,67,30,0.7,0.86,180,216,3.4,0.115
23-03-2020 18:00,34.7,76,28,1.66,2.6,245,270,2.4,0.1129
23-03-2020 19:00,30.6,89,27.6,1.4,2.91,180,221,2.3,0.1108
23-03-2020 20:00,29.5,91,27.2,2.47,4.74,201,222,3.9,0.1087
23-03-2020 21:00,29.4,91,26.9,2.64,5.68,241,244,4.3,0.1066
23-03-2020 22:00,29.2,92,27.2,2.6,5.89,247,255,4.6,0.1045
23-03-2020 23:00,29.2,93,27.5,2.28,5.26,247,261,4.6,0.1024
24-03-2020 00:00,29.3,93,27.6,2.82,5.76,247,262,4.9,0.1003
24-03-2020 01:00,29.4,93,27.6,2.67,5.5,257,269,5.3,0.0982
24-03-2020 02:00,30.6,90,28.1,2.11,4.3,265,282,4.9,0.0961
24-03-2020 03:00,30.5,92,28.4,1.6,3.36,266,293,3.8,0.0939
24-03-2020 04:00,30.3,94,28.7,1.2,2.7,270,309,2.8,0.0918
24-03-2020 05:00,29.5,96,28.5,0.95,2.28,288,331,2,0.0897
24-03-2020 06:00,30.4,94,29,1.3,2.64,274,299,1.5,0.0876
24-03-2020 07:00,33.7,87,30.3,0.72,1.2,304,318,2.7,0.0855
24-03-2020 08:00,37.5,79,31.5,0.61,0.91,9,6,3.4,0.0834
24-03-2020 09:00,41.6,63,29.8,0.71,0.91,82,84,3.9,0.0813
24-03-2020 10:00,44.6,57,30.2,0.89,1.21,117,114,4.3,0.0792
24-03-2020 11:00,45.6,55,30.5,2.04,2.65,101,101,5.9,0.0771
24-03-2020 12:00,44.5,60,31.3,3.23,4.3,106,108,8.1,0.075
24-03-2020 13:00,43.9,61,31.3,3.4,4.49,104,107,8.6,0.0729
24-03-2020 14:00,44.5,58,30.8,2.91,3.86,106,107,8.4,0.0708
24-03-2020 15:00,44,58,30,2.79,3.74,105,106,7.5,0.0687
24-03-2020 16:00,42.7,59,29.2,2.71,3.71,94,95,6.9,0.0666
24-03-2020 17:00,39.2,67,29,2.67,4.44,77,76,6.4,0.0645
24-03-2020 18:00,34.1,80,28.5,1.87,3.64,106,106,5.5,0.0656
24-03-2020 19:00,32.9,85,28.7,2.04,4.12,101,113,3.8,0.07
24-03-2020 20:00,31.9,89,28.9,2.2,4.51,87,103,3.9,0.0743
24-03-2020 21:00,31.3,91,29.1,2.01,4.23,84,97,3.9,0.0787
24-03-2020 22:00,30.6,94,29,1.84,4.1,77,90,3.6,0.083
24-03-2020 23:00,31.2,92,29.1,1.53,3.51,79,93,3.4,0.0874
25-03-2020 00:00,30.3,95,29.1,0.72,2.08,34,125,2.5,0.0917
25-03-2020 01:00,30.3,96,29.3,0.76,2.26,67,135,1.3,0.0961
25-03-2020 02:00,30.4,96,29.4,1.36,2.59,73,118,2.2,0.1004
25-03-2020 03:00,30,97,29.2,1.53,2.52,58,97,2.5,0.1048
25-03-2020 04:00,29.5,97,28.9,2.21,3.1,72,92,3.5,0.1091
25-03-2020 05:00,29,97,28.3,1.92,3.41,81,95,3.7,0.1135
25-03-2020 06:00,29.1,99,28.8,0.82,0.92,104,103,3.1,0.1178
25-03-2020 07:00,35.1,85,31.1,0.81,1.3,150,176,2.8,0.1221
25-03-2020 08:00,39.7,73,31.8,1,1.28,217,219,3.7,0.1265
25-03-2020 09:00,43.1,67,32.8,1.93,2.42,249,246,5.7,0.1308
25-03-2020 10:00,46.2,61,33.6,1.89,2.44,238,235,6,0.1352
25-03-2020 11:00,50,50,32.2,2.53,3.26,252,252,6.6,0.1395
25-03-2020 12:00,53.6,48,34.4,3.8,4.9,270,270,9,0.1439
25-03-2020 13:00,55.4,47,35.5,2.63,3.52,279,277,8.9,0.1482
25-03-2020 14:00,53.6,50,35.6,0.9,1.4,270,266,6.6,0.1526
25-03-2020 15:00,52.5,53,36,0.51,0.61,169,189,3.5,0.1569
25-03-2020 16:00,51.8,55,36.3,0.4,0.45,90,117,2.9,0.1613
25-03-2020 17:00,46.1,65,35.1,2.57,3.82,77,84,5.4,0.1656
25-03-2020 18:00,39.8,79,33.7,3.13,4.15,83,105,6.9,0.2007
25-03-2020 19:00,37.7,83,33,2.72,5.09,107,135,6.1,0.2664
25-03-2020 20:00,38.4,84,33.9,2.64,5.64,127,143,4.8,0.3322
25-03-2020 21:00,40.5,85,36.4,3.37,7.31,168,178,5.4,0.3979
25-03-2020 22:00,42.3,86,38.4,4.28,8.89,191,197,7.9,0.4636
25-03-2020 23:00,43,84,38.6,4.14,8.71,188,195,7.9,0.5294
26-03-2020 00:00,44.1,82,38.9,4.11,8.58,198,201,8.1,0.5951
26-03-2020 01:00,44,81,38.7,3.98,8.15,205,209,7.8,0.6609
26-03-2020 02:00,43.3,83,38.4,3.47,7.8,213,216,7.4,0.7266
26-03-2020 03:00,41.5,88,38.1,3.64,8.16,212,221,6.4,0.7923
26-03-2020 04:00,41.4,88,38,3.81,8.44,203,211,6.8,0.8581
26-03-2020 05:00,41.9,86,38.1,3.8,8.34,207,210,7.1,0.8404
26-03-2020 06:00,46.4,80,40.6,4.39,8.49,223,227,7.2,0.7393
26-03-2020 07:00,49.2,76,42,4.08,8.1,239,241,9,0.6383
26-03-2020 08:00,50.1,76,43,4.49,8.13,249,254,9.2,0.5372
26-03-2020 09:00,49.9,80,44,5.02,7.94,264,264,9.8,0.4361
26-03-2020 10:00,49.9,82,44.7,4.64,7.1,277,280,10.6,0.335
26-03-2020 11:00,48,87,44.2,3.32,4.88,314,316,9.5,0.234
26-03-2020 12:00,46.6,82,41.3,3.83,5.39,327,329,8.4,0.1811
26-03-2020 13:00,43.7,81,38.1,3.23,4.49,338,339,8.6,0.1764
26-03-2020 14:00,44.4,76,37.4,3.55,4.94,350,353,8.1,0.1717
26-03-2020 15:00,43.6,75,36.1,4.11,5.72,4,5,9.4,0.167
26-03-2020 16:00,40.3,80,34.7,3.79,5.38,18,18,9.4,0.1623
26-03-2020 17:00,38.4,84,33.9,3.35,4.96,27,28,8.2,0.1577
26-03-2020 18:00,36.3,86,32.6,2.98,5.03,14,17,6.8,0.1599
26-03-2020 19:00,35.9,88,32.8,3.16,5.73,11,16,6.1,0.1689
26-03-2020 20:00,34.6,92,32.5,2.86,5.69,12,18,6,0.178
26-03-2020 21:00,32.9,94,31.4,2.95,6.22,24,28,5.3,0.1871
26-03-2020 22:00,32.3,93,30.6,2.64,5.8,29,32,5.2,0.1962
26-03-2020 23:00,31.8,93,30,2.47,5.52,32,35,4.4,0.2053
27-03-2020 00:00,31.7,92,29.5,2.31,5.37,18,29,4.1,0.2144
27-03-2020 01:00,31.5,91,29.3,2.44,5.33,19,30,4.1,0.2235
27-03-2020 02:00,31,92,29,2.44,5.37,19,29,4.1,0.2326
27-03-2020 03:00,30.7,93,28.8,2.39,5.5,33,37,4.1,0.2417
27-03-2020 04:00,30.7,93,29,2.36,5.62,36,39,4.7,0.2508
27-03-2020 05:00,30.4,95,29.1,1.77,4.34,43,52,4.1,0.2371
27-03-2020 06:00,30.4,99,30.1,1.39,2.33,339,31,3.2,0.2007
27-03-2020 07:00,34.5,89,31.7,1,1.72,53,54,3.2,0.1644
27-03-2020 08:00,39.3,78,33,2.56,3.58,59,60,6.3,0.128
27-03-2020 09:00,42.8,69,33.1,2.77,3.81,77,76,7.2,0.0916
27-03-2020 10:00,45.2,63,33.2,2.62,3.42,97,97,7.3,0.0552
27-03-2020 11:00,46.7,60,33.4,2.6,3.35,106,107,7.3,0.0188
27-03-2020 12:00,47.7,58,33.5,2.57,3.3,103,104,7.5,0.0009
27-03-2020 13:00,48.3,56,33.2,2.65,3.57,101,101,7.5,0.0016
27-03-2020 14:00,48.3,54,32.4,2.62,3.41,97,95,7.5,0.0022
27-03-2020 15:00,47.2,55,31.8,2.79,3.59,75,77,7.2,0.0028
27-03-2020 16:00,44.5,61,31.7,3.26,4.33,72,71,7.8,0.0034
27-03-2020 17:00,40.9,67,30.7,2.79,4.05,75,74,7.5,0.0041
27-03-2020 18:00,35.5,82,30.6,2.75,4.81,71,69,5.9,0.0147
27-03-2020 19:00,33,88,29.8,2.5,4.69,74,79,5.1,0.0354
27-03-2020 20:00,32.5,88,29.3,2.55,5.01,79,87,4.9,0.056
27-03-2020 21:00,33.4,85,29.4,2.41,5.02,85,96,4.7,0.0767
27-03-2020 22:00,32.7,87,29.4,2.45,5.31,102,110,4.4,0.0973
27-03-2020 23:00,33.7,85,29.6,2.56,5.64,111,117,4.7,0.118
28-03-2020 00:00,35.1,82,30.2,2.6,5.76,90,107,4.9,0.1386
28-03-2020 01:00,36.2,82,31.3,2.56,5.8,121,126,5,0.1593
28-03-2020 02:00,37.1,90,34.4,2.94,6.58,125,137,5.5,0.1799
28-03-2020 03:00,38,91,35.6,2.92,6.3,121,132,5.9,0.2006
28-03-2020 04:00,37.9,92,35.8,2.82,5.79,96,111,5.4,0.2212
28-03-2020 05:00,37.7,93,35.9,3,6.06,90,103,5.6,0.2429
28-03-2020 06:00,38.2,92,36.1,4.08,7.65,59,63,8.7,0.2656
28-03-2020 07:00,39.1,92,36.8,4.54,8.61,76,75,9,0.2883
28-03-2020 08:00,39.1,92,36.9,4.02,7.65,71,73,8.9,0.3109
28-03-2020 09:00,40,92,37.9,4.25,8.16,63,73,8.2,0.3336
28-03-2020 10:00,41.1,90,38.4,4.1,7.24,56,57,8.8,0.3563
28-03-2020 11:00,42.9,86,39,3.59,5.68,77,76,8.7,0.379
28-03-2020 12:00,46.5,76,39.5,3.7,5.2,90,90,8.2,0.3726
28-03-2020 13:00,48.5,71,39.7,3.44,4.85,82,82,9.1,0.3372
28-03-2020 14:00,51.8,69,41.8,3.71,5.12,87,86,8.8,0.3018
28-03-2020 15:00,50.3,73,42.1,3.77,5.34,79,77,8.8,0.2664
28-03-2020 16:00,49.3,76,42,2.79,3.98,69,65,8.3,0.2309
28-03-2020 17:00,47.4,78,40.9,2.44,4.27,71,69,6.2,0.1955
28-03-2020 18:00,42,89,39,2.02,4.43,70,84,5.1,0.2134
28-03-2020 19:00,42.9,89,39.9,2.73,6.01,82,87,4.9,0.2845
28-03-2020 20:00,42.9,93,41.1,3.51,7.44,95,96,6.5,0.3556
28-03-2020 21:00,42.7,94,41.1,3.72,7.62,114,113,6.9,0.4267
28-03-2020 22:00,42.5,95,41.1,4.61,8.77,117,122,8.9,0.4978
28-03-2020 23:00,42.7,94,41.1,4.91,9.16,123,126,9.6,0.5689
29-03-2020 00:00,42.6,95,41.3,5.39,9.58,121,127,10.4,0.64
29-03-2020 01:00,42,97,41.1,4.48,8.53,129,129,10.9,0.7111
29-03-2020 02:00,42.8,97,42,6.3,11.35,123,125,17.8,0.7822
29-03-2020 03:00,42.3,98,41.8,4.89,9,121,127,18.8,0.8533
29-03-2020 04:00,45.5,97,44.7,4.33,8.68,140,147,9.4,0.9244
29-03-2020 05:00,50,96,49,4.56,9.3,165,168,9.1,0.9566
29-03-2020 06:00,49.2,96,48.3,4.12,8.35,186,186,10,0.9498
29-03-2020 07:00,51.1,96,50.1,4.47,8.5,207,207,8.5,0.9429
29-03-2020 08:00,53.6,94,51.9,4.16,7.47,215,219,8.8,0.9361
29-03-2020 09:00,59.3,78,52.6,3.61,6.02,214,216,7.6,0.9293
29-03-2020 10:00,63.5,48,43.2,8.84,13.08,226,226,18.4,0.9224
29-03-2020 11:00,63.6,44,41.4,8.06,11.95,225,225,18.9,0.9156
29-03-2020 12:00,60.9,49,41.6,9.02,13.62,234,235,17.9,0.9161
29-03-2020 13:00,56.8,53,40,9.08,13.41,251,250,19.4,0.9241
29-03-2020 14:00,50.3,68,40.2,7.08,10.8,239,239,18.8,0.932
29-03-2020 15:00,48.1,66,37.3,7.46,11.96,238,238,15,0.9399
29-03-2020 16:00,47.2,64,35.6,7.57,12.18,241,240,15.6,0.9478
29-03-2020 17:00,46.6,66,35.9,6.72,11.04,233,235,14.8,0.9557
29-03-2020 18:00,45.7,71,36.7,6.9,11.36,231,233,14.1,0.957
29-03-2020 19:00,44.5,79,38.4,6.94,11.71,234,235,13.9,0.9518
29-03-2020 20:00,43.5,83,38.5,7.1,11.95,235,236,14.3,0.9465
29-03-2020 21:00,43,81,37.5,6.95,11.73,240,240,14.5,0.9412
29-03-2020 22:00,42.8,79,36.6,6.66,11.18,242,243,14.1,0.9359
29-03-2020 23:00,42,81,36.6,6.26,10.53,245,247,13.5,0.9306
30-03-2020 00:00,41.2,84,36.9,5.91,10.05,246,248,12.6,0.9253
30-03-2020 01:00,40.6,86,36.8,5.57,9.42,249,251,11.8,0.9201
30-03-2020 02:00,40.3,88,37,5.35,9.02,253,255,11.1,0.9148
30-03-2020 03:00,40.1,88,36.9,5.19,8.88,254,256,10.6,0.9095
30-03-2020 04:00,40.1,87,36.5,5.04,8.67,256,259,10.3,0.9042
30-03-2020 05:00,39.8,87,36.1,4.98,8.49,260,262,10.1,0.8758
30-03-2020 06:00,40.4,87,37,5.1,8.61,271,272,9.9,0.8242
30-03-2020 07:00,39.9,90,37.2,5.06,8.34,279,280,10.3,0.7725
30-03-2020 08:00,39.3,90,36.7,5.19,8.23,289,291,10.6,0.7209
30-03-2020 09:00,40.4,87,36.9,4.78,6.96,290,291,10.8,0.6693
30-03-2020 10:00,39.3,92,37,4.74,7.29,298,299,10.2,0.6177
30-03-2020 11:00,40.4,84,35.9,4.69,6.81,310,310,10,0.5661
30-03-2020 12:00,41.9,77,35.3,4.42,6.42,308,307,9.8,0.5149
30-03-2020 13:00,42.4,73,34.5,4.8,7.08,301,301,10.1,0.4641
30-03-2020 14:00,42,73,34.1,4.58,6.74,302,302,10.2,0.4132
30-03-2020 15:00,43,70,33.9,4.41,6.49,303,304,9.7,0.3624
30-03-2020 16:00,43.3,69,33.9,4.39,6.58,311,313,9.2,0.3116
30-03-2020 17:00,42,75,34.8,3.28,5.46,322,325,9,0.2607
30-03-2020 18:00,40.6,78,34.4,3.3,5.48,346,345,6.8,0.25
30-03-2020 19:00,39.5,79,33.7,3.42,6.09,345,346,6.8,0.2793
30-03-2020 20:00,39,79,33,3.67,6.49,349,350,7.3,0.3087
30-03-2020 21:00,38.3,81,33,3,5.38,334,342,7.4,0.338
30-03-2020 22:00,37.9,83,33.1,2.69,4.96,312,326,5.6,0.3674
30-03-2020 23:00,37.5,84,33.2,2.83,5.38,315,325,5.4,0.3967
31-03-2020 00:00,37.2,87,33.6,2.48,4.57,310,331,5.5,0.4261
31-03-2020 01:00,37.4,87,33.9,2.27,4.16,311,333,4.5,0.4554
31-03-2020 02:00,37.2,88,34,2.28,4.39,337,348,4.3,0.4848
31-03-2020 03:00,36.9,88,33.6,2.45,4.3,348,357,4.6,0.5141
31-03-2020 04:00,36.4,87,33,3.31,5.93,3,6,6.1,0.5435
31-03-2020 05:00,34.8,91,32.5,3.13,6.22,7,11,6.6,0.5308
31-03-2020 06:00,34.2,92,32.1,3.49,6.65,13,16,6.6,0.4761
31-03-2020 07:00,37.4,83,32.8,3.98,5.9,25,26,8.8,0.4214
31-03-2020 08:00,37.8,84,33.3,3.31,4.79,29,29,8.7,0.3667
31-03-2020 09:00,37.6,85,33.6,3.31,4.83,25,24,7.5,0.312
31-03-2020 10:00,38.5,85,34.3,2.98,4.27,14,16,7.3,0.2573
31-03-2020 11:00,40.6,82,35.5,2.93,4.06,8,10,6.9,0.2027
31-03-2020 12:00,44.5,73,36.5,3.62,4.96,28,28,8.6,0.176
31-03-2020 13:00,42.6,79,36.4,3.92,5.5,19,19,8.9,0.1775
31-03-2020 14:00,41.4,81,35.9,3.96,5.54,21,20,8.9,0.179
31-03-2020 15:00,39.9,85,35.7,3.77,5.54,22,20,8.6,0.1804
31-03-2020 16:00,39.7,86,35.7,3.27,4.79,23,23,8,0.1819
31-03-2020 17:00,39.1,87,35.6,3,4.83,26,24,7.1,0.1833
31-03-2020 18:00,38.3,89,35.4,2.81,5.05,4,8,6.3,0.1769
31-03-2020 19:00,37.5,91,35.2,2.81,5.92,356,5,5.5,0.1625
31-03-2020 20:00,37.3,92,35.1,2.53,5.41,9,12,5.3,0.1481
31-03-2020 21:00,37.4,94,35.7,2.28,4.64,29,37,4.9,0.1337
31-03-2020 22:00,37.8,97,36.9,2.59,5.12,62,78,4.6,0.1194
31-03-2020 23:00,38.3,94,36.8,2.75,5.6,71,74,5.2,0.105
01-04-2020 00:00,38.4,94,36.8,2.66,5.5,70,71,5.3,0.0906
01-04-2020 01:00,38.4,94,36.6,2.55,5.14,64,63,4.9,0.0762
01-04-2020 02:00,38,95,36.6,2.44,4.97,55,60,4.7,0.0619
01-04-2020 03:00,37.1,97,36.2,1.8,3.98,19,39,4.6,0.0475
01-04-2020 04:00,35.6,99,35.2,1.5,3.4,356,28,3.3,0.0331
01-04-2020 05:00,34.8,99,34.4,2.51,5.43,5,13,4.4,0.0331
01-04-2020 06:00,35.5,96,34.5,2.42,4.78,7,16,4.8,0.0475
01-04-2020 07:00,38.2,90,35.6,1.92,3.3,351,358,4.9,0.0619
01-04-2020 08:00,41.5,82,36.4,2.3,3.2,358,360,5.7,0.0762
01-04-2020 09:00,44.1,72,35.7,3.67,5,11,12,8.7,0.0906
01-04-2020 10:00,46.6,62,34.2,3.93,5.46,15,14,9.4,0.105
01-04-2020 11:00,48.3,55,32.9,4.22,5.85,14,13,10.1,0.1194
01-04-2020 12:00,49.1,47,29.7,4.14,5.67,8,9,10.1,0.1311
01-04-2020 13:00,50.1,41,27.4,4.31,5.83,4,6,10.2,0.1401
01-04-2020 14:00,50.1,40,26.7,4,5.4,359,360,10.1,0.1491
01-04-2020 15:00,49.3,42,27,4,5.4,3,2,9.5,0.1581
01-04-2020 16:00,48.3,42,26.1,2.92,4.02,6,6,9.2,0.1671
01-04-2020 17:00,46.4,46,26.7,2.5,4.21,358,356,6.7,0.1761
01-04-2020 18:00,40.7,66,30.3,1.7,3.47,320,327,5.4,0.1997
01-04-2020 19:00,39.6,67,29.4,2.58,4.74,306,314,4.1,0.2379
01-04-2020 20:00,37.8,77,31.2,2.86,6.22,295,298,4.8,0.2761
01-04-2020 21:00,37.4,79,31.3,3.08,6.96,283,288,5.5,0.3143
01-04-2020 22:00,36.5,79,30.5,3.18,7.16,283,285,5.6,0.3524
01-04-2020 23:00,36.6,78,30.3,3.34,7.55,279,281,5.9,0.3906
02-04-2020 00:00,36.9,84,32.4,3.55,7.86,280,285,6.3,0.4288
02-04-2020 01:00,36.3,92,34.2,3.48,7.47,288,296,6.6,0.467
02-04-2020 02:00,35.1,91,32.7,3.41,7.3,310,319,6.3,0.5052
02-04-2020 03:00,33.9,87,30.4,3.32,7.02,316,324,6.1,0.5434
02-04-2020 04:00,32.8,88,29.5,3.41,7.04,310,321,6.1,0.5815
02-04-2020 05:00,32.2,88,29,3.41,7.11,310,321,6.3,0.6003
02-04-2020 06:00,34.5,79,28.7,3.48,6.75,309,320,6.2,0.5996
02-04-2020 07:00,39.3,66,28.9,3.19,5.31,311,317,6.8,0.599
02-04-2020 08:00,44.6,55,29.4,3.33,4.9,319,321,7.8,0.5983
02-04-2020 09:00,49,49,30.7,3.56,4.94,322,324,8.4,0.5976
02-04-2020 10:00,52.3,42,29.7,4.3,5.99,324,327,9.8,0.5969
02-04-2020 11:00,53.7,35,26.8,5.01,6.98,334,335,11.3,0.5963
02-04-2020 12:00,54.5,29,23,5.16,7.15,338,340,11.6,0.5479
02-04-2020 13:00,55,26,20.3,5.03,6.93,339,340,11.6,0.4517
02-04-2020 14:00,55.9,25,20.9,4.39,6.09,336,337,11.3,0.3556
02-04-2020 15:00,55.8,29,24,3.73,5.22,340,340,9.9,0.2594
02-04-2020 16:00,53.8,36,27.2,3.31,4.6,357,358,8.5,0.1633
02-04-2020 17:00,49.9,40,26.7,2.67,4.95,13,14,7.2,0.0671
02-04-2020 18:00,45.3,51,28.4,2.08,3.98,35,18,5.9,0.0327
02-04-2020 19:00,42.3,62,30.1,1.75,3.49,31,13,3.7,0.06
02-04-2020 20:00,39.4,69,30.1,1.9,3.31,18,5,2.7,0.0872
02-04-2020 21:00,36.8,73,28.8,2.52,3.4,7,358,3.1,0.1145
02-04-2020 22:00,36.2,68,26.6,2.33,3.9,329,337,3.2,0.1418
02-04-2020 23:00,37.9,51,21.4,3.11,7.02,318,324,5.3,0.1691
03-04-2020 00:00,37.7,55,23,3.62,8.21,354,357,6.3,0.1963
03-04-2020 01:00,34.5,67,24.8,3.5,7.3,358,2,7.1,0.2236
03-04-2020 02:00,32.1,79,26.3,2.83,6.28,8,22,6.4,0.2509
03-04-2020 03:00,31.5,85,27.6,2.77,6.08,13,25,5.1,0.2782
03-04-2020 04:00,31.1,89,28.3,2.73,5.92,8,22,4.8,0.3054
03-04-2020 05:00,30.6,92,28.5,2.6,5.63,2,17,4.7,0.3113
03-04-2020 06:00,32.9,87,29.4,2.8,5.26,2,14,4.9,0.2959
03-04-2020 07:00,37.9,74,30.4,2.4,3.72,2,6,5.6,0.2804
03-04-2020 08:00,42.5,63,30.6,2.7,3.7,360,2,6.6,0.265
03-04-2020 09:00,46.1,54,30.4,3.61,4.93,5,6,8.5,0.2496
03-04-2020 10:00,48,51,30.7,4.01,5.52,4,5,9.7,0.2341
03-04-2020 11:00,49.5,49,31.2,3.81,5.21,3,3,9.7,0.2187
03-04-2020 12:00,50.1,49,31.6,3.79,5.04,12,14,9.5,0.1993
03-04-2020 13:00,50.2,47,30.6,3.45,4.68,17,16,9.4,0.176
03-04-2020 14:00,50.8,45,30.3,3.22,4.24,7,8,8.8,0.1527
03-04-2020 15:00,50.8,47,31.2,3.04,4.16,9,10,8,0.1295
03-04-2020 16:00,49.2,51,32.1,2.94,3.98,18,18,7.5,0.1062
03-04-2020 17:00,45.8,58,31.7,2.97,4.41,33,33,7,0.0829
03-04-2020 18:00,41.8,66,31.1,2.84,5.37,51,45,6.4,0.0695
03-04-2020 19:00,38.5,71,30.1,2.25,5.16,58,54,5,0.0661
03-04-2020 20:00,37.3,76,30.5,1.42,3.86,51,59,3.9,0.0627
03-04-2020 21:00,36.9,78,30.8,1.56,3.66,40,55,2.1,0.0593
