Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
11-07-2019 20:00,68.1,61,54,1.99,4.85,342,346,3.5,0.1261
11-07-2019 21:00,66,65,53.7,1.99,5,342,348,3.1,0.1287
11-07-2019 22:00,64,70,53.9,2.3,4.7,358,1,3.1,0.1312
11-07-2019 23:00,62.5,75,54.4,2.38,4.3,345,360,3.2,0.1338
12-07-2019 00:00,61.8,79,55.1,1.75,3.83,59,57,3.2,0.1363
12-07-2019 01:00,59.8,87,55.9,2.13,4.18,131,138,3.7,0.1389
12-07-2019 02:00,58.2,93,56.1,2.06,4.15,151,165,3.5,0.1415
12-07-2019 03:00,57.5,95,56.1,1.87,4.1,164,179,3.5,0.144
12-07-2019 04:00,57.2,96,56,1.81,4.4,186,197,3.2,0.1466
12-07-2019 05:00,57.6,95,56.3,1.77,4.24,196,214,3,0.1376
12-07-2019 06:00,62.1,87,58.2,1.92,3.69,189,213,3.6,0.1172
12-07-2019 07:00,66.2,78,59.2,1.77,2.73,196,208,4.3,0.0967
12-07-2019 08:00,70.9,67,59.5,1.94,2.56,215,219,5,0.0762
12-07-2019 09:00,75.2,55,57.7,2.14,2.69,233,239,5.4,0.0558
12-07-2019 10:00,77.8,47,55.8,2.02,2.5,250,254,5.6,0.0353
12-07-2019 11:00,79.8,44,56,2.08,2.61,235,238,5.6,0.0149
12-07-2019 12:00,81.6,42,56.6,3.11,3.89,222,224,7.1,0.02
12-07-2019 13:00,83,41,57.1,4.25,5.45,221,223,8.9,0.0508
12-07-2019 14:00,84.1,40,57.2,4.95,6.44,225,227,9.8,0.0816
12-07-2019 15:00,85,38,56.7,5.34,7.14,232,233,10.4,0.1123
12-07-2019 16:00,85.2,38,56.9,5.35,7.36,237,239,10.3,0.1431
12-07-2019 17:00,84.8,41,58.2,4.84,7.07,240,241,10,0.1739
12-07-2019 18:00,80.8,49,60.1,4.1,6.59,225,228,8.5,0.1895
12-07-2019 19:00,78.6,54,60.5,3.08,6.24,234,238,7.1,0.19
12-07-2019 20:00,76.8,57,60.2,3.22,6.9,234,240,5.4,0.1906
12-07-2019 21:00,76.4,58,60.6,3.86,7.75,233,240,6.4,0.1911
12-07-2019 22:00,76.2,60,61.1,4.05,8.01,237,242,6.8,0.1916
12-07-2019 23:00,75.7,62,61.8,4.17,8.14,240,245,7.1,0.1921
13-07-2019 00:00,74.4,66,62.2,3.89,7.93,241,247,7.1,0.1927
13-07-2019 01:00,73.3,69,62.6,3.76,7.81,245,251,6.6,0.1932
13-07-2019 02:00,72.6,72,63.2,3.69,7.68,257,262,6.3,0.1937
13-07-2019 03:00,72.6,75,64,3.63,7.31,262,267,6.4,0.1942
13-07-2019 04:00,71.4,80,64.7,3.2,6.83,268,275,6.1,0.1947
13-07-2019 05:00,70.4,85,65.6,2.94,6.24,280,286,5.5,0.1908
13-07-2019 06:00,73.3,83,68,2.94,5.19,288,298,5.6,0.1824
13-07-2019 07:00,75.5,80,69,2.78,3.61,300,304,5.8,0.1741
13-07-2019 08:00,77.6,74,68.6,2.77,3.62,319,321,6.4,0.1657
13-07-2019 09:00,79.8,67,67.9,2.83,3.47,312,314,6.4,0.1573
13-07-2019 10:00,82.7,57,66.1,3.41,4.19,310,310,7.5,0.149
13-07-2019 11:00,84.2,50,63.4,3.97,5.02,319,317,8.5,0.1406
13-07-2019 12:00,85.4,42,59.6,4.33,5.6,320,319,9.1,0.1251
13-07-2019 13:00,85.9,39,57.8,4.02,5.16,325,324,9.2,0.1023
13-07-2019 14:00,86.1,38,57.3,3.26,4.07,333,332,8.6,0.0796
13-07-2019 15:00,86.2,37,57.1,3.05,3.9,337,337,7.2,0.0568
13-07-2019 16:00,86,37,56.6,3.23,4.03,338,337,6.8,0.0341
13-07-2019 17:00,85,38,56.3,3.52,4.62,345,342,6.8,0.0114
13-07-2019 18:00,81.5,45,58.2,2.72,3.57,17,18,6.6,0.0093
13-07-2019 19:00,78.2,51,58.8,2.27,4.55,41,40,4.9,0.028
13-07-2019 20:00,75.2,55,58.1,2.02,4.58,33,36,4,0.0467
13-07-2019 21:00,73.3,59,58.2,1.84,4.48,29,29,3.4,0.0653
13-07-2019 22:00,71.3,66,59.5,1.7,4.33,45,34,2.8,0.084
13-07-2019 23:00,69,76,61.1,2.52,3.7,56,38,2.9,0.1027
14-07-2019 00:00,69.1,78,61.8,1.75,3.51,103,85,3,0.1213
14-07-2019 01:00,67.8,82,61.9,3.12,6.16,130,132,5.3,0.14
14-07-2019 02:00,66.3,84,61.4,2.97,5.9,138,141,5.3,0.1586
14-07-2019 03:00,65.4,81,59.5,2.92,5.81,128,132,5,0.1773
14-07-2019 04:00,64.8,76,57.1,2.86,5.97,126,130,5.1,0.196
14-07-2019 05:00,64.7,73,55.9,3,5.96,120,125,4.9,0.1906
14-07-2019 06:00,67.5,69,56.8,3.08,5.2,126,128,5.7,0.1613
14-07-2019 07:00,70.3,63,57.2,3.34,4.62,141,141,6.7,0.132
14-07-2019 08:00,73,59,58.1,3.36,4.36,143,143,7.1,0.1027
14-07-2019 09:00,76.2,56,59.2,2.92,3.68,158,158,7.2,0.0733
14-07-2019 10:00,79.1,53,60.8,2.59,3.31,152,155,6.8,0.044
14-07-2019 11:00,81.6,51,61.8,2.3,2.83,146,148,6.6,0.0147
14-07-2019 12:00,83.4,49,62.4,2.78,3.36,150,150,6.9,0.0033
14-07-2019 13:00,85.1,48,63.2,2.34,2.91,160,164,7,0.0099
14-07-2019 14:00,86.8,47,63.9,2.62,3.21,173,176,6.4,0.0166
14-07-2019 15:00,86.4,48,64.5,2.91,3.7,176,178,6.8,0.0232
14-07-2019 16:00,86.5,49,65,3.1,4,178,180,7.1,0.0298
14-07-2019 17:00,86,49,64.7,3.73,4.96,188,189,7.7,0.0364
14-07-2019 18:00,84.4,55,66.5,2.8,3.91,182,184,7.7,0.0476
14-07-2019 19:00,82.9,59,67.3,2.68,5.16,153,158,4.9,0.0634
14-07-2019 20:00,78.9,59,63.2,4.9,8.2,129,134,8.2,0.0791
14-07-2019 21:00,77.1,60,62.3,4.29,7.75,152,156,8.5,0.0949
14-07-2019 22:00,76.2,69,65.4,3.32,6.48,164,171,7.3,0.1106
14-07-2019 23:00,75,76,67,3.68,6.79,158,166,6.5,0.1264
15-07-2019 00:00,73.8,80,67.2,3.62,6.71,152,163,6.3,0.1421
15-07-2019 01:00,72.7,83,67.2,3.35,6.51,163,169,6.2,0.1579
15-07-2019 02:00,72.3,88,68.5,3.72,7.1,174,182,6.3,0.1736
15-07-2019 03:00,72.4,92,70,3.61,7.04,183,191,6.4,0.1893
15-07-2019 04:00,72.6,93,70.5,3.22,6.32,187,198,6.2,0.2051
15-07-2019 05:00,72.6,92,70.2,3.82,6.86,186,199,6.3,0.2182
15-07-2019 06:00,75.7,82,69.7,4.22,7.09,211,220,7.2,0.2286
15-07-2019 07:00,74.6,85,69.9,4.84,7.92,218,223,10.2,0.239
15-07-2019 08:00,75.3,84,70.2,4.47,6.53,243,245,8.5,0.2494
15-07-2019 09:00,76.5,82,70.8,4.75,6.79,221,223,9.1,0.2598
15-07-2019 10:00,80.8,74,71.9,5.56,7.61,218,219,10.5,0.2702
15-07-2019 11:00,84,66,71.4,5.74,7.51,221,222,12,0.2806
15-07-2019 12:00,86.1,58,69.9,5.84,7.76,218,218,11.9,0.3121
15-07-2019 13:00,87.3,51,67.2,6.23,8.39,210,211,12.8,0.3647
15-07-2019 14:00,88.8,45,64.9,6.33,8.58,211,212,13.1,0.4172
15-07-2019 15:00,89.3,42,63.3,6.95,9.57,220,221,13,0.4698
15-07-2019 16:00,88.9,42,63.1,7,9.97,223,224,13,0.5224
15-07-2019 17:00,87.9,44,63.3,6.72,9.83,224,225,12.9,0.5749
15-07-2019 18:00,85,51,64.8,5.8,8.63,225,226,12.1,0.5824
15-07-2019 19:00,83.2,54,64.8,4.2,7.17,218,220,10.1,0.5449
15-07-2019 20:00,81.1,58,64.7,6.61,10.57,200,203,10.9,0.5073
15-07-2019 21:00,79.4,62,65.4,6.45,10.41,210,211,12.4,0.4697
15-07-2019 22:00,77.8,66,65.5,6.22,10.08,208,210,11.3,0.4322
15-07-2019 23:00,76.6,66,64.5,5.96,9.64,215,217,11,0.3946
16-07-2019 00:00,75,66,62.7,6.01,9.86,198,203,10.5,0.357
16-07-2019 01:00,73.6,66,61.5,5.44,9.06,200,202,10.5,0.3195
16-07-2019 02:00,72.4,69,61.5,4.85,8.29,212,214,9.4,0.2819
16-07-2019 03:00,71.1,73,61.8,4.96,8.49,208,212,8.7,0.2443
16-07-2019 04:00,70.8,74,62.2,4.42,7.59,218,220,8.6,0.2067
16-07-2019 05:00,70.5,77,62.9,4.3,7.17,216,220,7.7,0.1745
16-07-2019 06:00,70.8,81,64.5,3.4,5.46,223,229,7.5,0.1477
16-07-2019 07:00,73.3,75,64.7,3.5,4.77,233,237,7.2,0.1208
16-07-2019 08:00,76.1,69,65.2,3.33,4.34,229,232,7.4,0.094
16-07-2019 09:00,78.7,65,65.9,3.04,3.83,226,229,7.4,0.0671
16-07-2019 10:00,81.4,60,66.3,2.62,3.22,230,234,7.1,0.0403
16-07-2019 11:00,84.5,54,66.3,1.73,2.12,260,262,6.7,0.0134
16-07-2019 12:00,85.6,52,66,1.7,2.1,270,273,5.5,0
16-07-2019 13:00,86.6,51,66.1,1.77,2.09,286,287,5.4,0
16-07-2019 14:00,87.6,51,67.2,1.39,1.7,300,298,5.2,0
16-07-2019 15:00,88,51,67.9,0.94,1.17,302,301,4.7,0
16-07-2019 16:00,87.7,51,67.5,0.61,0.81,261,277,4,0
16-07-2019 17:00,85.4,56,67.9,2.61,3.21,176,176,5.4,0
16-07-2019 18:00,86.2,51,66.2,2,2.58,323,324,6.1,0.0078
16-07-2019 19:00,80.7,68,69.4,3.49,5.52,333,338,6.3,0.0233
16-07-2019 20:00,78,76,69.9,1.91,3.3,354,2,5.9,0.0389
16-07-2019 21:00,76.7,81,70.3,1.44,3.09,34,25,3.2,0.0544
16-07-2019 22:00,76.1,88,72.2,0.76,1.55,23,15,2.5,0.07
16-07-2019 23:00,75.6,86,71.1,1,2.46,307,333,1.6,0.0855
17-07-2019 00:00,75.2,86,70.7,1.75,3.12,283,320,2.9,0.1011
17-07-2019 01:00,73.9,90,70.9,1,2.47,276,339,3.1,0.1166
17-07-2019 02:00,73.8,91,70.9,2.34,3.83,290,311,3.8,0.1322
17-07-2019 03:00,73.5,91,70.8,2.16,4.39,304,313,4.3,0.1477
17-07-2019 04:00,73.2,92,70.7,2.56,5.12,339,343,4.1,0.1633
17-07-2019 05:00,72.6,91,69.8,3.3,6.02,358,5,5.6,0.1588
17-07-2019 06:00,74.3,89,70.8,2.51,3.61,5,5,5.5,0.1344
17-07-2019 07:00,75.6,85,70.8,2.1,2.68,25,27,5.3,0.11
17-07-2019 08:00,78,78,70.5,1.48,1.84,28,29,4.8,0.0855
17-07-2019 09:00,80.7,70,69.9,1.7,2.06,40,39,5.2,0.0611
17-07-2019 10:00,83.5,62,69,1.7,2.06,62,61,5.4,0.0367
17-07-2019 11:00,85.5,56,68,1.97,2.39,120,123,6.5,0.0122
17-07-2019 12:00,86.1,54,67.3,2.25,2.75,159,161,6.4,0.0101
17-07-2019 13:00,87,53,67.5,2.4,3,182,182,6.6,0.0303
17-07-2019 14:00,87.9,50,67.2,3.45,4.43,197,198,7.7,0.0504
17-07-2019 15:00,87.9,52,68.1,3.79,4.84,198,198,8.5,0.0706
17-07-2019 16:00,87,51,67,3.4,4.42,182,185,8.5,0.0908
17-07-2019 17:00,86.6,52,67.1,3.72,4.78,156,160,7.4,0.111
17-07-2019 18:00,81.6,69,70.6,4.53,7.03,137,140,8.3,0.1388
17-07-2019 19:00,80.5,76,72.4,3.96,6.17,137,140,7.9,0.1742
17-07-2019 20:00,78.6,81,72.3,3.24,5.95,146,151,7,0.2097
17-07-2019 21:00,77.1,83,71.6,3.98,7.04,152,157,6.7,0.2451
17-07-2019 22:00,75.9,86,71.4,3.99,7.31,158,163,7.1,0.2806
17-07-2019 23:00,75.3,88,71.6,3.9,7.32,179,185,6.8,0.316
18-07-2019 00:00,75.1,89,71.6,3.73,7.16,188,195,6.7,0.3515
18-07-2019 01:00,75.3,86,70.8,2.69,5.68,195,206,6.4,0.387
18-07-2019 02:00,75.7,81,69.5,4.22,7.44,175,186,6.9,0.4224
18-07-2019 03:00,75.2,79,68.2,5.02,8.63,203,207,8.5,0.4579
18-07-2019 04:00,73.8,79,66.8,5.15,8.35,209,212,9.8,0.4933
18-07-2019 05:00,72.9,80,66.3,5.03,8.37,201,205,9,0.531
18-07-2019 06:00,72.6,91,69.9,1.94,4.08,192,211,10,0.5709
18-07-2019 07:00,72.2,92,69.7,3.09,4.5,155,180,7.5,0.6108
18-07-2019 08:00,71.9,94,70.1,5.5,9.33,182,185,9,0.6506
18-07-2019 09:00,72.5,91,69.7,6.44,10.54,186,189,11.3,0.6905
18-07-2019 10:00,72.7,92,70.2,6.41,10.42,183,183,11.3,0.7304
18-07-2019 11:00,76.2,82,70.3,9.79,13.73,188,188,17.8,0.7703
18-07-2019 12:00,78.8,76,70.4,8.29,11.42,203,203,17.5,0.7511
18-07-2019 13:00,83,70,72,8.35,11.54,212,212,15.8,0.6727
18-07-2019 14:00,85.4,66,72.6,7.17,9.94,220,220,15.3,0.5944
18-07-2019 15:00,85.5,67,73.2,6.24,9.02,238,239,13.2,0.5161
18-07-2019 16:00,86.3,66,73.7,4.89,6.86,239,239,11.6,0.4377
18-07-2019 17:00,87.1,67,74.9,4.24,6.08,223,224,8.8,0.3594
18-07-2019 18:00,83.5,73,74,3.47,5.73,221,224,7.9,0.3501
18-07-2019 19:00,82.1,78,74.6,2.67,5.23,193,206,6.2,0.4098
18-07-2019 20:00,79.6,85,74.7,2.32,5.04,173,187,4.6,0.4695
18-07-2019 21:00,78.8,87,74.5,2.71,6.2,184,190,5.1,0.5291
18-07-2019 22:00,74.9,95,73.4,3.38,5.95,236,245,4.8,0.5888
18-07-2019 23:00,73.9,94,72.1,3.89,7.22,206,211,7.6,0.6485
19-07-2019 00:00,73.8,94,71.9,3.7,6.82,180,191,6.5,0.7082
19-07-2019 01:00,74.1,95,72.5,4.53,7.81,174,182,7.6,0.7679
19-07-2019 02:00,74.6,94,72.9,4.14,7.57,188,195,7.9,0.8276
19-07-2019 03:00,74.7,94,72.9,4.25,7.66,207,213,8.2,0.8873
19-07-2019 04:00,75.5,93,73.3,4.94,8.65,234,236,8.7,0.9469
19-07-2019 05:00,75.3,93,73.3,3.67,6.9,253,253,8.6,0.9111
19-07-2019 06:00,76.5,88,72.6,0.95,2.91,252,266,6.7,0.7798
19-07-2019 07:00,75.2,87,70.9,4.24,7.02,255,250,6.5,0.6484
19-07-2019 08:00,72.6,88,69,3.83,5.41,250,254,10.1,0.517
19-07-2019 09:00,74.8,82,68.9,2.64,3.45,245,248,7.3,0.3857
19-07-2019 10:00,77.9,76,69.7,2.5,3.08,233,234,6,0.2543
19-07-2019 11:00,81.5,70,70.8,1.87,2.35,254,258,6.1,0.123
19-07-2019 12:00,84.3,66,71.8,2.42,3.05,218,221,5.8,0.0646
19-07-2019 13:00,86.7,64,73,3.47,4.39,221,221,7.5,0.0793
19-07-2019 14:00,88,62,73.5,3.76,4.82,220,222,7.9,0.094
19-07-2019 15:00,89.7,61,74.4,3.9,5.24,203,204,7.8,0.1087
19-07-2019 16:00,90.9,60,75.2,4.33,6.02,199,201,8.2,0.1233
19-07-2019 17:00,91.5,61,76.3,3.06,4.93,191,198,8.1,0.138
19-07-2019 18:00,88.2,70,77.3,4.11,6.9,176,181,5.5,0.1617
19-07-2019 19:00,86.1,74,76.6,5.51,9.4,184,189,9.1,0.1944
19-07-2019 20:00,84.1,80,77.2,6.05,10.26,188,190,11.1,0.227
19-07-2019 21:00,83.5,82,77.5,5.22,9.17,192,194,10.6,0.2597
19-07-2019 22:00,76,92,73.5,6.52,9.99,339,337,14,0.2924
19-07-2019 23:00,73.4,94,71.6,4.88,8.6,191,198,16.3,0.3251
20-07-2019 00:00,74.1,93,71.9,4.96,8.9,189,195,8.3,0.3577
20-07-2019 01:00,75.3,91,72.6,5.53,9.87,186,193,9.4,0.3904
20-07-2019 02:00,77,89,73.5,5.65,10.16,203,205,9.9,0.4231
20-07-2019 03:00,78.6,87,74.3,5.22,9.59,216,219,9.6,0.4557
20-07-2019 04:00,78.8,86,74.1,5.17,9.33,223,226,9,0.4884
20-07-2019 05:00,78.6,86,74.1,4.53,8.42,225,227,8.8,0.5198
20-07-2019 06:00,74.1,96,72.7,7.61,12.11,183,183,7.7,0.55
20-07-2019 07:00,72.4,94,70.5,8.45,13.45,186,189,15.5,0.5802
20-07-2019 08:00,71.6,93,69.6,4.9,8.53,178,185,14.7,0.6104
20-07-2019 09:00,73.3,90,70,5.91,9.8,208,209,10.8,0.6405
20-07-2019 10:00,76.3,89,73,5.66,8.62,201,202,10.1,0.6707
20-07-2019 11:00,81.4,80,74.6,6.75,9.31,230,231,13.6,0.7009
20-07-2019 12:00,85,75,76.2,6.22,8.39,246,248,12.8,0.6563
20-07-2019 13:00,85.2,77,77.1,4.19,6.09,237,240,11.7,0.537
20-07-2019 14:00,84.9,77,76.9,4.83,6.87,257,257,8.7,0.4177
20-07-2019 15:00,82.5,81,75.9,4,5.7,267,270,9.7,0.2983
20-07-2019 16:00,81.9,84,76.5,5.15,7.47,188,188,9.2,0.179
20-07-2019 17:00,81.7,83,75.9,4.04,6.07,279,279,9.3,0.0597
20-07-2019 18:00,73,85,68.3,2.61,3.3,328,325,7.3,0.002
20-07-2019 19:00,72.3,90,69.2,2.53,4.15,342,345,6.6,0.0059
20-07-2019 20:00,71.8,92,69.2,3.65,5.45,351,353,5.8,0.0099
20-07-2019 21:00,69,87,64.9,3.63,5.84,8,7,7.3,0.0138
20-07-2019 22:00,68.1,83,62.7,2.96,5.53,12,13,6.2,0.0178
20-07-2019 23:00,67.4,84,62.5,1.84,4.22,13,14,5,0.0217
21-07-2019 00:00,67,85,62.4,1.51,3.52,8,15,3.1,0.0256
21-07-2019 01:00,66.5,85,61.8,2.7,5.36,2,9,4.9,0.0296
21-07-2019 02:00,66.1,87,62.1,1.82,4.2,9,12,4.6,0.0335
21-07-2019 03:00,65.4,88,61.8,2.72,5.49,6,10,4.5,0.0375
21-07-2019 04:00,64.3,88,60.8,2.93,5.97,8,14,5.2,0.0414
21-07-2019 05:00,63,90,60,1.94,4.81,12,21,4.9,0.0419
21-07-2019 06:00,65.4,87,61.5,1.78,3.32,38,44,4.5,0.039
21-07-2019 07:00,68,76,60.1,2.64,3.67,25,29,5.1,0.0361
21-07-2019 08:00,71.2,63,57.9,3.65,4.9,9,12,7.2,0.0331
21-07-2019 09:00,72.7,60,58.2,3.62,4.64,6,7,7.5,0.0302
21-07-2019 10:00,74.4,59,59.3,3.51,4.53,5,6,7.5,0.0273
21-07-2019 11:00,76.2,56,59.5,3.28,4.22,12,14,7.7,0.0244
21-07-2019 12:00,78,50,57.8,3.42,4.23,7,7,7.3,0.0291
21-07-2019 13:00,78.7,47,56.6,3.6,4.5,2,3,7.5,0.0416
21-07-2019 14:00,78.8,47,57.1,3.51,4.5,5,3,7.5,0.054
21-07-2019 15:00,78.2,51,58.9,3.22,4.31,7,4,7.2,0.0665
21-07-2019 16:00,78,52,59.1,2.79,3.76,21,17,6.4,0.0789
21-07-2019 17:00,77.2,56,60.5,2.16,3.73,13,8,5.2,0.0914
21-07-2019 18:00,75.3,67,63.8,1.78,2.87,38,29,4.1,0.0985
21-07-2019 19:00,74,70,63.5,0.81,1.36,60,17,3,0.1003
21-07-2019 20:00,72.6,73,63.6,0.71,1.3,352,4,0.9,0.1021
21-07-2019 21:00,69.5,78,62.5,2.5,5.16,37,44,3.3,0.1039
21-07-2019 22:00,67.5,71,57.6,3.7,6.21,90,94,8.2,0.1056
21-07-2019 23:00,66.2,70,55.9,3.18,5.74,77,83,6.4,0.1074
22-07-2019 00:00,64.8,74,56.4,3.05,5.92,67,74,5.4,0.1092
22-07-2019 01:00,64.6,75,56.4,3,5.55,60,67,5.6,0.111
22-07-2019 02:00,64.4,73,55.5,3.7,5.94,52,54,6.5,0.1128
22-07-2019 03:00,63.2,77,55.8,3.98,6.38,39,41,6.8,0.1146
22-07-2019 04:00,61.9,79,55.2,3.02,5.47,34,40,7,0.1164
22-07-2019 05:00,61.3,79,54.8,2.38,4.72,22,32,5.2,0.13
22-07-2019 06:00,62.7,71,53.4,2.98,5.66,14,21,4.8,0.1554
22-07-2019 07:00,64.4,70,54.2,3.88,5.36,12,14,6.9,0.1808
22-07-2019 08:00,66.1,59,51.2,4.15,5.63,15,17,8.2,0.2062
22-07-2019 09:00,67.8,54,50.6,4.44,5.89,14,15,8.9,0.2316
22-07-2019 10:00,69.5,53,51.4,4.8,6.31,2,3,9.5,0.257
22-07-2019 11:00,71.1,46,49.5,5.7,7.5,2,2,11.1,0.2824
22-07-2019 12:00,72,42,48,5.42,7.13,5,5,11.2,0.2777
22-07-2019 13:00,72.6,43,48.9,5.28,6.87,10,8,10.6,0.243
22-07-2019 14:00,73.1,42,48.4,5.45,7.24,7,6,10.6,0.2083
22-07-2019 15:00,74.4,38,47.4,4.82,6.53,5,5,10.6,0.1736
22-07-2019 16:00,74.4,41,49.1,1.92,2.39,39,33,9.2,0.1389
22-07-2019 17:00,73.5,45,50.9,2.78,3.8,38,35,5.8,0.1042
22-07-2019 18:00,71.5,51,52.3,0.76,0.92,157,167,5.2,0.0921
22-07-2019 19:00,67.4,67,55.9,1.42,2.55,219,244,2.1,0.1026
22-07-2019 20:00,65.2,63,52.1,2.1,5.14,267,297,3.2,0.113
22-07-2019 21:00,65.2,58,49.9,3.27,7.44,293,301,5.1,0.1235
22-07-2019 22:00,64.7,62,51.3,3.91,8.23,310,320,6.7,0.134
22-07-2019 23:00,63.8,65,51.7,3.47,7.55,314,325,6.5,0.1444
23-07-2019 00:00,62.2,68,51.7,2.91,6.69,311,325,5.8,0.1549
23-07-2019 01:00,60.7,72,51.7,2.66,6.03,304,320,4.9,0.1654
23-07-2019 02:00,59.8,75,51.8,2.33,5.73,295,313,4.3,0.1759
23-07-2019 03:00,60.2,74,51.9,3.18,7.07,294,303,5.2,0.1863
23-07-2019 04:00,60.2,76,52.6,3.54,7.25,299,309,5.9,0.1968
23-07-2019 05:00,60.1,77,53,3.56,7.29,308,318,6,0.1935
23-07-2019 06:00,63.4,76,55.5,3.22,5.44,330,340,6.9,0.1766
23-07-2019 07:00,63.6,83,58.2,3.44,5.19,334,341,6.9,0.1596
23-07-2019 08:00,65.5,77,58.2,3.22,4.4,334,339,6.6,0.1426
23-07-2019 09:00,68.7,70,58.5,3.73,4.78,340,340,7.7,0.1256
23-07-2019 10:00,71.4,61,57.4,4.27,5.57,339,339,11.9,0.1087
23-07-2019 11:00,73.1,54,55.5,4.75,6.21,345,345,12.1,0.0917
23-07-2019 12:00,74.2,51,54.6,4.78,6.33,344,344,11.4,0.0855
23-07-2019 13:00,75.1,50,55.1,4.49,5.92,348,348,11.3,0.0902
23-07-2019 14:00,75.5,48,54.6,4.61,6.04,347,348,10.6,0.0948
23-07-2019 15:00,75.8,48,54.5,4.18,5.63,349,348,9,0.0994
23-07-2019 16:00,76.2,46,53.7,4.12,5.8,346,345,8.1,0.1041
23-07-2019 17:00,75,50,54.9,3.96,5.97,350,351,7.9,0.1087
23-07-2019 18:00,73.7,54,55.8,3.16,5.92,342,344,7.1,0.106
23-07-2019 19:00,70.1,67,58.8,1.63,4.1,349,359,5.5,0.0959
23-07-2019 20:00,66.3,78,59.2,2.33,3.24,329,351,2.8,0.0858
23-07-2019 21:00,67.3,72,58.2,1.65,2.06,14,23,2.8,0.0757
23-07-2019 22:00,67.4,71,57.9,0.91,1.17,6,31,2,0.0656
23-07-2019 23:00,65.1,78,58.2,0.85,1.28,291,321,1.1,0.0555
24-07-2019 00:00,61.4,90,58.3,1.61,3.5,300,323,2.6,0.0454
24-07-2019 01:00,61.5,92,59.2,1.98,4.74,311,332,3.4,0.0353
24-07-2019 02:00,60.2,95,58.7,1.72,4.34,324,345,3.3,0.0252
24-07-2019 03:00,58.7,97,57.8,1.94,3.95,325,351,2.8,0.0151
24-07-2019 04:00,57.5,99,57.2,1.92,3.2,309,340,2.9,0.005
24-07-2019 05:00,57.3,100,57.2,1.7,2.66,298,326,2.7,0
24-07-2019 06:00,61.8,94,60.1,1.3,1.92,270,298,2.8,0
24-07-2019 07:00,65.3,89,62,0.73,1.66,286,303,3,0
24-07-2019 08:00,69.7,79,62.8,0.8,1,270,276,3.4,0
24-07-2019 09:00,73.5,66,61.6,1.1,1.5,265,270,4.1,0
24-07-2019 10:00,76.2,56,59.2,1,1.2,264,270,4.3,0
24-07-2019 11:00,78,47,56.1,0.51,0.71,259,262,4.1,0
24-07-2019 12:00,79.1,44,55.2,0.64,0.67,231,243,3.6,0
24-07-2019 13:00,79.8,43,55.1,0.64,0.78,219,230,4.2,0
24-07-2019 14:00,80.4,42,55.4,1.03,1.22,209,215,4.3,0
24-07-2019 15:00,80.6,42,55.6,1.5,1.84,217,225,4.5,0
24-07-2019 16:00,80,44,56.2,1.84,2.33,221,227,4.6,0
24-07-2019 17:00,79.3,47,57.3,2.11,2.78,211,218,4.7,0
24-07-2019 18:00,77.7,58,61.6,1.66,3.55,237,248,4.8,0.0026
24-07-2019 19:00,73.6,65,61.2,1.66,4.12,237,256,3,0.0079
24-07-2019 20:00,70.3,67,58.8,2.18,4.71,254,274,3,0.0132
24-07-2019 21:00,69,68,58.1,2.33,5.26,280,291,3.2,0.0185
24-07-2019 22:00,66.7,74,58.2,2.7,4.44,272,293,3.3,0.0238
24-07-2019 23:00,65.4,78,58.2,2.31,3.18,252,294,3.3,0.029
25-07-2019 00:00,64.4,82,58.8,1.57,1.88,207,245,2.7,0.0343
25-07-2019 01:00,63.9,83,58.8,1.96,3.72,195,211,3.1,0.0396
25-07-2019 02:00,63.2,85,58.7,1.97,4.39,204,221,3.2,0.0449
25-07-2019 03:00,62.7,87,58.8,2.2,5.34,219,232,3.7,0.0502
25-07-2019 04:00,62.2,88,58.7,2.12,5.33,225,240,3.7,0.0554
25-07-2019 05:00,62.4,87,58.5,2.26,5.52,225,238,3.6,0.0581
25-07-2019 06:00,66.5,80,60.2,2.88,5.16,250,261,4.7,0.0583
25-07-2019 07:00,70.2,73,61.2,2.31,3.86,252,260,4.8,0.0584
25-07-2019 08:00,74,66,61.8,1.89,2.46,238,243,4.9,0.0585
25-07-2019 09:00,76.9,59,61.7,1.94,2.42,215,218,5.1,0.0586
25-07-2019 10:00,78.8,54,60.5,2.68,3.35,207,207,6.3,0.0588
25-07-2019 11:00,79.5,51,59.6,3.36,4.22,210,211,7.2,0.0589
25-07-2019 12:00,80.3,48,58.8,3.8,4.94,215,216,8.1,0.0731
25-07-2019 13:00,80.7,47,58.4,4.12,5.42,209,210,8.5,0.1015
25-07-2019 14:00,81.3,46,58.2,4.61,5.99,207,208,9.1,0.1299
25-07-2019 15:00,80.9,46,58,4.88,6.53,206,207,9.5,0.1583
25-07-2019 16:00,80.4,47,58.3,4.26,5.85,189,193,9.4,0.1867
25-07-2019 17:00,80.4,49,59.7,4.12,6.15,186,187,8.5,0.2151
25-07-2019 18:00,78,57,61.6,2.69,5.01,202,209,7.4,0.2335
25-07-2019 19:00,75.3,62,61.5,2.44,5.28,235,245,4.6,0.2418
25-07-2019 20:00,71.7,68,60.7,1.72,4.52,234,252,4.1,0.2501
25-07-2019 21:00,70.6,71,60.9,1.82,4.08,189,216,2.9,0.2584
